target_id	length	eff_length	est_counts	tpm
YGL190C	1581	1382	3628	41.9149
YMR262W	942	743	789	16.955
YOR101W	930	731	5163	112.77
YGL005C	840	641	1945	48.4474
YNL125C	2022	1823	1620	14.1885
YBL019W	1563	1364	1052	12.3143
YBR043C	2070	1871	4083	34.8429
YDL231C	3378	3179	4540	22.8021
YML101C	354	155	783	80.6564
YKL037W	357	158	2	0.202107
YOL094C	972	773	2281	47.1145
YMR077C	666	467	949	32.4458
YPR007C	2043	1844	162	1.40269
YIL067C	2037	1838	2581	22.4208
YMR108W	2064	1865	58654	502.143
YJL033W	2313	2114	11884	89.7567
YKL179C	2040	1841	5248	45.5144
YPL126W	2691	2492	17946	114.982
YEL041W	1488	1289	286	3.5426
YGL208W	1248	1049	793	12.07
YLL036C	1512	1313	3780	45.9659
YNL113W	429	230	4223	293.158
YKR099W	2436	2237	5852	41.7684
YGL025C	1194	995	1187	19.0474
YBR171W	621	422	4199	158.87
YDL005C	1296	1097	3319	48.307
YNL031C	411	212	18428.5	1387.91
YGR226C	210	28.6775	0	0
YOR146W	306	107.022	1	0.149189
YDL056W	2502	2303	3588	24.8753
YML120C	1542	1343	2622	31.1721
YOR384W	2085	1886	20	0.169316
YLL021W	4401	4202	9992	37.9669
YGR048W	1086	887	2562	46.1174
YOL149W	696	497	2817	90.4981
YHR032W-A	180	18.5798	0	0
YML129C	213	30.0561	455	241.706
YIL059C	366	167	159	15.2016
YBR220C	1683	1484	4586.08	49.342
YLR317W	435	236	156	10.5541
YPL058C	4536	4337	4039	14.8694
YOL154W	750	551	633	18.3426
YBR227C	1563	1364	3629	42.4797
YER165W	1734	1535	36140	375.914
YNR056C	1686	1487	145	1.55692
YNL327W	3126	2927	34499	188.188
YOR130C	879	680	2365	55.5305
YJL181W	1836	1637	902	8.79765
YDL039C	2097	1898	5060	42.566
YER016W	1035	836	4154	79.3358
YPL099C	549	350	850	38.7757
YNL242W	4779	4580	1418	4.94333
YDR365W-B	5268	5069	116252	366.175
YLR099W-A	264	66.2053	423	102.013
YMR058W	1911	1712	13401	124.981
YNL297C	4911	4712	4879	16.5323
YAL018C	978	779	6	0.122977
YOL078W	3531	3332	2526	12.1042
YEL002C	1293	1094	13658	199.333
YJL156C	2100	1901	2742	23.03
YCL032W	1041	842	1496	28.368
YMR166C	1107	908	817	14.3663
YNL146C-A	195	22.8744	2	1.39602
YDR034C-A	177	17.866	1	0.89368
YPL050C	1188	989	9720	156.92
YDR510W	306	107.022	3246	484.267
YER158W-A	216	31.5146	3	1.51991
YLR327C	261	63.4937	59	14.8365
YPL277C	1464	1265	225.349	2.84429
YOR139C	393	194	5	0.411507
YBR116C	528	329	7.32529	0.355499
YLR142W	1431	1232	248	3.21403
YPL257W	582	383	163	6.79513
YLR104W	396	197	1045	84.6953
YNL222W	621	422	754	28.5278
YKR051W	1257	1058	1377	20.7806
YLR291C	1146	947	7957	134.155
YBR293W	1425	1226	1768	23.0251
YLR412W	825	626	2427	61.902
YFR040W	3009	2810	7850	44.6039
YNR067C	3354	3155	15341	77.636
YNL074C	1359	1160	3741	51.4919
YBR021W	1902	1703	2034	19.0698
YML021C	1080	881	2041	36.9893
YER038C	1395	1196	842	11.2406
YNL044W	531	332	4118	198.042
YHR007C-A	216	31.5146	8	4.0531
YER060W-A	1593	1394	144.657	1.65686
YDR203W	318	119.005	3	0.4025
YER173W	1980	1781	1552	13.9135
YOR190W	1338	1139	115	1.61207
YML048W	1212	1013	9824	154.842
YBR130C	1278	1079	4185	61.9274
YPR072W	1683	1484	7229	77.7774
YFR012W-A	87	7.64624	0	0
YHR048W	1545	1346	639	7.57992
YHL006C	453	254	188	11.8177
YHL034C	885	686	18825	438.147
YDR418W	498	299	53335.4	2848.09
YGR270C-A	219	33.0557	0	0
YLR183C	1470	1271	3179	39.935
YIR024C	651	452	733	25.8925
YCR038C	1929	1730	704	6.49734
YOL155C	2904	2705	3154.6	18.6203
YIL009C-A	546	347	1067	49.0958
YJR040W	2340	2141	4001	29.8374
YJL037W	675	476	108	3.62265
YOR059C	1353	1154	2127	29.4287
YMR325W	375	176	1.59361	0.14457
YGL149W	306	107.022	5	0.745944
YGR271W	5904	5705	4739	13.2629
YGR173W	1107	908	4916	86.444
YNR002C	849	650	55	1.35101
YMR172C-A	384	185	0	0
YIL158W	615	416	2191	84.0927
YBR086C	2841	2642	16497	99.6968
YLR361C-A	297	98.0609	545	88.738
YOR027W	1770	1571	24433	248.319
YER048W-A	285	86.2066	1029	190.583
YML090W	387	188	10	0.849281
YDR210W-B	5313	5114	1976.65	6.17131
YHR164C	4569	4370	2657	9.70776
YGR278W	1734	1535	1514	15.748
Q0085	780	581	2	0.054962
YPR150W	522	323	29	1.43352
YKL204W	1899	1700	3376	31.7075
YDR462W	444	245	708	46.1399
YMR273C	2748	2549	2546	15.9477
YJL162C	1752	1553	1765	18.1461
YMR175W-A	195	22.8744	1	0.698008
YLL054C	2532	2333	1496	10.2383
YDL055C	1086	887	75598	1360.8
YPR080W	1377	1178	466880	6328.04
YFL017W-A	234	42.0611	305	115.779
YOL019W	1656	1457	2406	26.3661
YGL127C	384	185	629	54.286
YLR266C	2106	1907	2010	16.8288
YGR268C	597	398	681	27.3195
YHL033C	771	572	42611.5	1189.43
YGL063C-A	150	13.0193	0	0
YKR076W	1113	914	708	12.3679
YJR130C	1920	1721	3614	33.5287
YEL007W	2001	1802	7488.61	66.3522
YMR285C	1548	1349	3168	37.4958
YBR104W	990	791	3872	78.157
YPL263C	1956	1757	10181	92.5183
YER096W	1539	1340	178	2.12092
YOR325W	474	275	6	0.348359
YIL128W	3099	2900	4589	25.2656
YDR311W	1929	1730	3329	30.7239
YKL088W	1716	1517	3931	41.3739
YJL046W	1230	1031	1634	25.3048
YLR228C	2445	2246	2179	15.4902
YER053C-A	114	9.32945	0	0
YKL056C	504	305	45556	2384.82
YPL037C	474	275	22814	1324.58
YDR459C	1125	926	1236	21.3116
YOR357C	489	290	1599	88.0358
YNR004W	441	242	233	15.3727
YNL192W	3396	3197	11993	59.8955
YGL068W	585	386	3009	124.464
YNL339W-B	483	284	0	0
YKL096C-B	150	13.0193	0	0
YDL157C	357	158	1942	196.246
YOR007C	1041	842	27874	528.562
YJL029C	2469	2270	3706	26.0669
YBR105C	1089	890	2362	42.3739
YDL013W	1860	1661	2308	22.1858
YJR052W	1698	1499	2228	23.7314
YGL200C	612	413	11314	437.396
YNL194C	906	707	39	0.880753
YDR260C	513	314	876	44.5434
YPL012W	3687	3488	22050	100.935
YBL047C	4146	3947	10545	42.6568
YKR001C	2115	1916	14921	124.34
YNR072W	1695	1496	23.1	0.246541
YLR157W-E	165	15.3999	7.40127	7.67358
YBR154C	648	449	7292	259.304
YPL156C	855	656	296	7.20438
YKL048C	1923	1724	1843	17.0686
YJL020C	3474	3275	5560	27.1064
YPL105C	2550	2351	8745	59.3904
YLR251W	594	395	416	16.8153
YHR049C-A	297	98.0609	1	0.162822
YGR113W	1032	833	1709	32.7571
YEL018C-A	534	335	1	0.0476611
YHL006W-A	354	155	2	0.206019
YGL008C	2757	2558	297181	1854.94
YBR253W	366	167	866	82.7962
YLR212C	1422	1223	2815	36.7503
YCR020C	648	449	239	8.49886
YDR340W	303	104.031	966	148.26
YJR141W	1044	845	1386	26.1888
YHR060W	546	347	1787	82.225
YDR361C	852	653	5283	129.174
YPL009C	3117	2918	9939	54.3834
YNL027W	2037	1838	2993	25.9998
YNL065W	1761	1562	6640	67.8728
YNL211C	261	63.4937	133	33.4449
YHL038C	1893	1694	1726	16.2681
YPL070W	1839	1640	2236	21.7689
YOL111C	639	440	1981	71.8854
YDR075W	927	728	1933	42.3945
YER009W	378	179	11589	1033.72
YMR219W	4977	4778	4886	16.3274
YFL034C-B	864	665	1728	41.4888
YIR011C	960	761	3584	75.1956
YMR297W	1599	1400	30292	345.469
YIL139C	738	539	1136	33.651
YJR021C	945	746	740	15.8381
YDR254W	1377	1178	844	11.4395
YNL301C	561	362	10423.1	459.722
YPL005W	1821	1622	838	8.24902
YGL105W	1131	932	30174	516.923
YBR255C-A	363	164	467	45.4655
YDL224C	1950	1751	2976	27.1366
YKL188C	2562	2363	692	4.67575
YGR090W	3714	3515	13719	62.3169
YKL062W	1893	1694	2610	24.6001
YER044C	447	248	1361	87.6225
YNL315C	957	758	2748	57.8837
YLL049W	540	341	960	44.9496
YKL216W	945	746	45575	975.432
YJL158C	684	485	19148.9	630.393
YDR162C	711	512	1664	51.891
YCR024C-B	267	68.9638	12517	2897.93
YJL202C	348	149	1	0.107158
YCR059C	777	578	2662	73.5342
YDL183C	963	764	459	9.59242
YKR046C	852	653	1037	25.3556
YCL039W	2238	2039	1547	12.1138
YER140W	1671	1472	1820	19.7412
YPL069C	1008	809	1255	24.7688
YOR386W	1698	1499	741	7.8927
YLR365W	333	134.001	2	0.238305
YPL151C	1356	1157	1695	23.3908
YNL042W	1191	992	1118	17.9945
YHR207C	1581	1382	2864	33.0883
YCR064C	411	212	42	3.16317
YDR171W	1128	929	3419	58.7614
YPL157W	948	749	2070	44.1263
YLR227W-A	1323	1124	0.000120653	1.71389e-06
YDR479C	1665	1466	1367	14.8882
YAL034W-A	870	671	607	14.4436
YBR013C	390	191	452	37.7845
YOR258W	654	455	452	15.8612
YNR057C	714	515	524	16.2455
YJL113W	4647	4448	943.758	3.3877
YIL015W	1764	1565	20566	209.819
YGR161W-C	279	80.3587	123	24.4389
YHR127W	732	533	1513	45.3232
YFL018C	1500	1301	17283	212.105
YNL328C	441	242	185	12.2058
YCL049C	939	740	929	20.0444
YLR072W	2082	1883	2114	17.9252
YHR111W	1323	1124	2654	37.7002
YGL055W	1533	1334	28889	345.769
YBR288C	1452	1253	3869	49.3011
YOL055C	1656	1457	1620	17.7527
YOR347C	1521	1322	991	11.9688
YGL065C	1512	1313	3004	36.5295
YHR013C	717	518	4193	129.242
YOR307C	1362	1163	3204	43.9867
YAL042C-A	378	179	1	0.0891982
YNL144C	2223	2024	773	6.09787
YIR038C	705	506	1902	60.0163
YLR230W	306	107.022	1	0.149189
YAL046C	357	158	869	87.8156
YPL193W	1146	947	2361	39.8066
YER147C-A	411	212	3	0.225941
YJL045W	1905	1706	116	1.08565
YGR208W	930	731	4155	90.7534
YDR347W	966	767	3527	73.4208
YER190C-B	483	284	0	0
YKR078W	1758	1559	1464	14.9935
YDR201W	498	299	1005	53.6666
YPR087W	321	122.003	0	0
YLR027C	1257	1058	24659	372.134
YOR275C	1986	1787	2888	25.8037
YML077W	480	281	1908	108.413
YGL245W	2127	1928	41911	347.08
YHR058C	888	689	1376	31.8866
YPR181C	2307	2108	14317	108.44
YDL025W-A	105	8.69459	0	0
YER190W	5046	4847	231.132	0.76137
YBR106W	567	368	21097	915.339
YHR018C	1392	1193	23973	320.842
YPL197C	414	215	3	0.222788
YBR170C	1743	1544	3255	33.6599
YMR304W	3693	3494	3210	14.6687
YDL211C	1119	920	483	8.3824
YPL078C	735	536	6244	185.998
YDR273W	1098	899	410	7.28171
YOL007C	1026	827	2809	54.232
YDR399W	666	467	8933	305.414
YLR064W	822	623	3879	99.4124
YKL181W	1284	1085	18405	270.841
YML047W-A	366	167	2	0.191215
YGR192C	999	800	721730	14404.4
YGL045W	1629	1430	894	9.98184
YDL078C	1032	833	7450	142.797
YOL041C	1380	1181	11238	151.932
YMR226C	804	605	13782	363.719
YHR200W	807	608	6390	167.806
YDR524C	1449	1250	2895	36.9784
YLR111W	333	134.001	20	2.38305
YBR219C	384	185	2.91963	0.25198
YMR122C	375	176	4	0.362874
YGR270W	4140	3941	8468	34.3071
YPR125W	1365	1166	4498	61.5928
YEL046C	1164	965	16129	266.863
YIR015W	435	236	351	23.7467
YGR136W	726	527	4059.34	122.985
YMR242C	519	320	58167.5	2902.28
YLR379W	375	176	1	0.0907186
YDR204W	1008	809	1930	38.0906
YPL161C	1902	1703	2437	22.8481
YMR145C	1683	1484	11365	122.277
YIR017W-A	600	401	6	0.2389
YLL031C	3054	2855	7010	39.2031
YDR300C	1287	1088	6310	92.5997
YLR229C	576	377	6400	271.049
YLR421C	471	272	3704	217.426
YJR151C	3486	3287	717	3.4828
YMR307C-A	195	22.8744	0	0
YPL096W	1092	893	1698	30.3595
YML038C	1329	1130	3175	44.8616
YJL082W	2196	1997	2254	18.0212
YIL006W	1122	923	395	6.83289
YLR392C	1557	1358	1113	13.0859
YGR075C	729	530	432	13.0142
YBR268W	318	119.005	944	126.653
YDR316W	1416	1217	1948	25.5569
YNR070W	4002	3803	140	0.587774
YKR020W	495	296	734	39.5925
YOL164W-A	183	19.3378	0	0
YPR142C	564	365	7	0.306206
YNL145W	117	9.56096	0	0
YHR068W	1164	965	15108	249.97
YEL010W	351	152	0	0
YOL013W-B	291	92.1144	2	0.346666
YGL160W	1713	1514	3125	32.9559
YGR042W	816	617	1140	29.5005
YDR430C	2970	2771	3788	21.8264
YPR160W	2709	2510	2717	17.2832
YER007W	1557	1358	993	11.675
YGR095C	672	473	2709	91.4444
YCR041W	333	134.001	85	10.1279
YFL033C	5313	5114	2958	9.2352
YDL089W	1455	1256	1753	22.2844
YDR522C	1509	1310	4	0.0487526
YEL062W	1848	1649	1407	13.6233
YBR026C	1143	944	4853	82.0819
YLR143W	2058	1859	3790	32.5513
YMR125W	2586	2387	10839	72.5013
YLR126C	756	557	1306	37.4367
YGL086W	2250	2051	4578	35.6385
YNL129W	723	524	2099	63.9573
YGL048C	1218	1019	12455	195.154
YER106W	909	710	35	0.78708
YBR083W	1461	1262	5337	67.5222
YJR012C	624	425	765	28.7397
YGR169C	1215	1016	1259	19.7852
YDR509W	348	149	0	0
Q0010	387	188	0	0
YMR074C	438	239	3173	211.973
YJL127W-A	117	9.56096	0	0
YDR341C	1824	1625	29664	291.464
YDR521W	336	137	0	0
YMR269W	636	437	1679	61.3449
YJR112W-A	330	131.001	513	62.5248
YHR138C	345	146	483	52.8206
YBL039C-A	84	7.49517	0	0
YFL021W	1533	1334	2407	28.8091
YPL144W	447	248	617	39.723
YML026C	441	242	48540.6	3202.57
YEL053C	2202	2003	3699	29.4858
YHL020C	1215	1016	3648	57.3284
YGR106C	798	599	15764	420.193
YLR444C	303	104.031	0	0
YJR128W	360	161	2	0.198341
YMR194C-B	222	34.6815	96	44.1959
YLR452C	2097	1898	11378	95.7147
YMR005W	1167	968	4670	77.0283
YOL099C	492	293	1	0.0544931
YLR363C	657	458	895	31.2009
YIL023C	1041	842	2028	38.4561
YGL115W	969	770	5052	104.757
YKL138C	396	197	1234	100.013
YOL109W	342	143	32337	3610.54
YGL002W	651	452	1790	63.2301
YOR312C	519	320	60962.5	3041.74
YLR179C	606	407	13602	533.602
YNL230C	1140	941	970	16.4585
YHL028W	1818	1619	3434	33.8659
YCR015C	954	755	727	15.3743
YPR199C	885	686	1583	36.8439
YMR313C	1929	1730	2979	27.4937
YLR361C	1737	1538	2018	20.9495
YBR077C	489	290	787	43.3297
YOR298W	1440	1241	222	2.85621
YDR380W	1908	1709	330	3.08305
YMR135W-A	534	335	1	0.0476611
YGL226C-A	261	63.4937	1310	329.42
YDL177C	513	314	704	35.7974
YOL084W	2976	2777	170	0.977422
YLR069C	2286	2087	4621	35.3527
YDR060W	3078	2879	23288	129.152
YDL096C	327	128.001	1	0.124737
YGR149W	1299	1100	1823	26.4608
YPL213W	717	518	854	26.3231
YPL203W	1143	944	1798	30.4107
YLL041C	801	602	2355	62.4602
YGL258W-A	234	42.0611	10	3.79602
YBL026W	288	89.1545	1254	224.576
YBR076C-A	267	68.9638	40	9.26079
YNR021W	1215	1016	14073	221.158
YGR080W	999	800	2979	59.4552
YBL055C	1257	1058	3172	47.8692
YBR195C	1269	1070	2292	34.2011
YCR096C	360	161	231.103	22.9186
YIL172C	1770	1571	95.7922	0.97356
YPL191C	1083	884	644	11.6317
YMR013C	1560	1361	1860	21.8205
YPL148C	522	323	294	14.533
YFL038C	621	422	12006	454.25
YPL088W	1029	830	647	12.4462
YPL240C	2130	1931	18517.6	153.113
YIL037C	1971	1772	225	2.02735
YGL145W	2106	1907	3286	27.5122
YLR232W	348	149	2	0.214315
YNL004W	1365	1166	7460	102.153
YPR060C	771	572	3420	95.4639
YEL018W	840	641	1611	40.1279
YEL043W	2871	2672	5730	34.2395
YHR069C	1080	881	4092	74.1598
YLR323C	780	581	1078	29.6245
YGL172W	1419	1220	5040	65.9599
YPL053C	1341	1142	6115	85.4947
YJR070C	978	779	14376	294.652
YPL283C	5580	5381	3396.92	10.0793
YDL143W	1587	1388	19983	229.869
YDR257C	1485	1286	3482	43.2312
YKL162C	1209	1010	401	6.33916
YHL027W	1878	1679	4905	46.6442
YAR068W	486	287	0	0
YMR290C	1518	1319	13760	166.565
YGR296C-A	576	377	5	0.211757
YDL021W	936	737	628	13.6051
YDR452W	2025	1826	8573	74.962
YPL211W	546	347	3683	169.465
YBR074W	2931	2732	6160	36.0005
YAL038W	1503	1304	331585	4060
YBL071W-A	249	53.2273	521	156.283
YMR024W	1173	974	2999	49.1617
YOL047C	1071	872	42	0.769027
YDL018C	678	479	1225	40.8328
YLR147C	306	107.022	857	127.855
YIL061C	903	704	941	21.3416
YML012W	636	437	10859	396.75
YHR187W	930	731	2045	44.6668
Q0250	756	557	0	0
YGR155W	1524	1325	46254	557.369
YLR155C	1089	890	4435.25	79.5678
YLR136C	858	659	133	3.22237
YKR015C	1707	1508	42	0.44469
YDL060W	2367	2168	12588	92.7057
YLR320W	4365	4166	2263	8.6731
YIL069C	408	209	21205.4	1619.98
YHR075C	1203	1004	637	10.1301
YIL085C	1554	1355	5071	59.7535
YGL195W	8019	7820	20605	42.0702
YDR062W	1686	1487	14066	151.032
YOL119C	1506	1307	3911	47.7773
YJR105W	1023	824	33011	639.647
YNL289W	840	641	1737	43.2664
YER161C	1002	803	2909	57.8412
YNR036C	462	263	2841	172.474
YAL067C	1782	1583	100	1.00862
YMR247C	4689	4490	5741	20.415
YOR316C-A	210	28.6775	15	8.3514
YJL096W	486	287	1531	85.1731
YMR111C	1389	1190	1103	14.7992
YBR136W	7107	6908	2351	5.43387
YKL059C	1326	1127	1784	25.2743
YGR018C	330	131.001	8	0.975045
YMR090W	684	485	959	31.5708
YNR061C	660	461	2726	94.4135
YGR119C	1626	1427	7678	85.9079
YGR235C	702	503	2393	75.9598
YER121W	345	146	70	7.65515
YJL204C	2523	2324	2406	16.5298
YER180C-A	258	60.8345	92	24.1461
YMR294W-A	360	161	2	0.198341
YGR209C	315	116.007	7173	987.245
YMR306C-A	390	191	19	1.58829
YNL154C	1641	1442	10256	113.559
YDL012C	324	125.002	1189	151.87
YBL064C	786	587	3402	92.5348
YDL181W	258	60.8345	405	106.295
YOR392W	444	245	3	0.195508
YMR133W	1287	1088	6	0.0880504
YKL029C	2010	1811	23483	207.035
YPR106W	1332	1133	1864	26.2679
YNL039W	1785	1586	3967	39.9363
YDL149W	2994	2795	745	4.25582
YER170W	678	479	529	17.6331
YDR009W	1563	1364	295	3.45316
YBR282W	441	242	1214	80.0963
YGR187C	1185	986	6601	106.891
YLR007W	1011	812	1614	31.7363
YPL269W	1935	1736	1220	11.2207
Q0110	1272	1073	0	0
YER013W	3438	3239	3197	15.7594
YER060W	1587	1388	1756.92	20.2103
YDR407C	3870	3671	5161	22.447
YHR137W	1542	1343	623	7.40664
YHL034W-A	462	263	1	0.060709
YGL009C	2340	2141	326271	2433.16
YGR058W	1008	809	1354	26.7226
YIR041W	375	176	0	0
YIL008W	300	101.044	1796	283.796
YBR192W	1134	935	1750	29.8838
YHR101C	1008	809	904	17.8414
YDR279W	1053	854	1849	34.5691
YBL009W	2031	1832	3484	30.3642
YER029C	591	392	1436	58.4894
YLR243W	819	620	2712	69.8404
YOL048C	1029	830	1174	22.5839
YJL025W	1545	1346	1710	20.2843
YDR427W	1182	983	8084	131.305
YDR246W	660	461	1093	37.8554
YLR187W	3081	2882	1138	6.3046
YER182W	735	536	1386	41.2864
YDL024C	1407	1208	161	2.12798
YMR137C	1986	1787	1187	10.6056
YNL163C	3333	3134	7470	38.0567
YMR228W	1026	827	1242	23.9787
YOL148C	1815	1616	2544	25.1353
YJR069C	594	395	3589	145.073
YDR411C	1026	827	2102	40.5823
YBR232C	360	161	0	0
YIL066C	2610	2411	319	2.11253
YNL061W	1857	1658	12150	117.004
YDR309C	1152	953	5465	91.5601
YER095W	1203	1004	1985	31.5672
YCR054C	1692	1493	2498	26.7142
YDR499W	2244	2045	1836	14.3347
YJL138C	1188	989	54409.3	878.387
YJL063C	717	518	2285	70.4313
YKR004C	1134	935	1079	18.4255
YMR206W	942	743	9	0.193403
YER092W	378	179	1037	92.4985
YLR410W	3441	3242	7116	35.0455
YMR154C	2184	1985	712	5.72702
YBR101C	873	674	4317	102.266
YDR544C	429	230	12.0643	0.837498
YIL042C	1185	986	657	10.6389
YOL004W	4611	4412	8572	31.021
YHR112C	1137	938	1869	31.8138
YGL029W	363	164	1329	129.387
YPL261C	309	110.015	1	0.14513
YGR160W	612	413	9	0.347938
YJR060W	1056	857	2292	42.7015
YDR437W	423	224	144	10.2642
YHL022C	1197	998	238	3.80764
YGR017W	894	695	4530	104.069
YGL175C	1038	839	368	7.00317
YIL124W	894	695	3694	84.8635
YLR305C	5703	5504	7847	22.7632
YOR343C	327	128.001	29	3.61736
YGR234W	1200	1001	16602	264.811
YCR004C	744	545	6777	198.541
YKL115C	393	194	88	7.24252
YKL028W	1449	1250	5479	69.9842
YPR173C	1314	1115	7817	111.937
YAL011W	1878	1679	1663	15.8143
YPR137W	1722	1523	9134	95.7569
YJL108C	1152	953	479	8.02512
YHR039C-A	345	146	6478	708.43
YLR238W	1437	1238	1685	21.7314
YNL067W	576	377	15116.4	640.202
YEL016C	1482	1283	2206	27.4529
YEL020C	1683	1484	1453	15.6329
YLR020C	1617	1418	5532	62.2895
YPL060W	1242	1043	633	9.6901
YER087W	1731	1532	1307	13.6215
YIL156W-B	222	34.6815	187	86.0899
YOL087C	3351	3152	3821	19.3553
YNL304W	1254	1055	827	12.5159
YHR056C	2652	2453	5804.04	37.7783
YNL092W	1203	1004	171	2.71939
YJR110W	2067	1868	1884	16.1032
YKL033W	3117	2918	2387	13.061
YPL152W	1077	878	913	16.603
YLR427W	2013	1814	4091	36.0082
YHR214W	612	413	227	8.77576
YLR049C	1287	1088	2788	40.9141
YBR025C	1185	986	42608	689.959
YGL243W	1203	1004	1693	26.9235
YNL208W	600	401	9800	390.203
YER055C	894	695	23129	531.35
YHR065C	1506	1307	7371	90.0451
YJR123W	678	479	168930	5630.93
YDR405W	792	593	1152	31.0175
YNL128W	1305	1106	191	2.75732
YGL163C	2697	2498	2355	15.0525
YDR426C	378	179	4	0.356793
YMR139W	1113	914	2364	41.2962
YDR442W	393	194	0	0
YJL128C	2007	1808	3901	34.4498
YDL217C	624	425	1538	57.7799
YJR002W	1782	1583	10736	108.286
YOL085C	342	143	0	0
YPL094C	825	626	8577	218.761
YJL157C	2493	2294	8467	58.9312
YER120W	735	536	9336	278.103
YAL037C-A	93	7.96714	0	0
YGL207W	3108	2909	15352	84.2617
YDR516C	1503	1304	4950	60.6089
YLR315W	462	263	151	9.16706
YPL106C	2082	1883	77127	653.981
YFR042W	603	404	960	37.9401
YLR256W	4509	4310	16854	62.436
YPR191W	1107	908	7646	134.449
YJR029W	5268	5069	76488.3	240.925
YMR241W	945	746	9551	204.418
YNR077C	255	58.2335	2	0.54836
YOR147W	1869	1670	2805	26.8179
YJL189W	156	13.8921	0	0
YAL059C-A	423	224	8	0.570231
YHR079C-A	276	77.4659	1	0.20611
YBR260C	2001	1802	2546	22.5586
YLR396C	2076	1877	2389	20.3217
YOL079W	399	200	2	0.159665
YNR037C	276	77.4659	665	137.063
YPL243W	1800	1601	10313	102.85
YDL109C	1944	1745	887	8.11591
YBR018C	1101	902	109	1.92943
YLR440C	2130	1931	3229	26.699
YDL248W	1152	953	1288.78	21.5921
YCR043C	384	185	2085	179.946
YBR054W	1035	836	7068	134.989
YPL270W	2322	2123	4596	34.5652
YNL164C	1056	857	1524	28.3931
YNL062C	1437	1238	5831	75.2024
YML106W	681	482	13395	443.716
YMR003W	597	398	698	28.0015
YMR298W	453	254	3531	221.959
YGR296W	5580	5381	3396.92	10.0793
YIL029W-A	372	173	0	0
YMR037C	2115	1916	4324	36.0329
YHR012W	849	650	3298	81.0114
YKL094W	942	743	5420	116.471
YOR066W	1890	1691	2220	20.9613
YDR497C	1755	1556	57239	587.343
YLR367W	393	194	10940	900.377
YOR129C	2682	2483	1774	11.4074
YOL161C	363	164	0	0
YJL027C	417	218	5	0.366204
YJR147W	1077	878	1916	34.8426
YDR409W	2715	2516	1958	12.4254
YDR041W	612	413	1705	65.9149
YMR272C	1155	956	7240	120.918
YJL039C	5052	4853	8505	27.9816
YKL143W	1392	1193	8165	109.276
YDR307W	1989	1790	2637	23.5216
YDL081C	321	122.003	24883	3256.42
YBL100C	315	116.007	8	1.10107
YIL019W	1041	842	3854	73.0817
YIL082W-A	4497	4298	0	0
YDR390C	1911	1712	5645	52.6465
YNL041C	2520	2321	3518	24.2008
YDL201W	861	662	5338	128.745
YMR028W	1101	902	1591	28.1626
YNL200C	741	542	1064	31.3438
YKR041W	753	554	164	4.72654
YER073W	1563	1364	34297	401.468
YGR144W	981	782	181	3.69556
YEL006W	1008	809	2182	43.0641
YKL225W	348	149	0	0
YJR007W	915	716	13933	310.7
YBR053C	1077	878	2797	50.8636
YNL238W	2445	2246	7150	50.8283
YCR073W-A	948	749	2570	54.7848
YGL109W	324	125.002	6	0.766377
YJL075C	417	218	0	0
YHR211W	3228	3029	986.688	5.20104
YOR269W	1485	1286	1289	16.0037
YML039W	5268	5069	892.251	2.81044
YLL060C	702	503	367	11.6495
YDR500C	267	68.9638	13517	3129.45
YPL163C	783	584	5568	152.228
YKL118W	312	113.011	0	0
YLL003W	2841	2642	2933	17.7251
YBR103C-A	144	12.2368	0	0
YAL064W-B	381	182	39	3.42139
YMR258C	1662	1463	1707	18.6294
YML125C	939	740	9740	210.153
YML069W	1659	1460	8725	95.4161
YOL057W	2136	1937	6953	57.3128
YKL145W	1404	1205	17495	231.812
YPL283W-B	483	284	0	0
YFR030W	3108	2909	6782	37.224
YGR146C	636	437	2670	97.5526
YIL150C	1716	1517	966	10.1672
YDL126C	2508	2309	49078	339.369
YDL006W	846	647	1831	45.1849
YOL083C-A	141	11.8758	0	0
YMR025W	888	689	443	10.2658
YGR287C	1770	1571	390.01	3.96377
YOR227W	3741	3542	2718	12.2521
YDL233W	1377	1178	926	12.5509
YCL057C-A	294	95.0839	1011	169.767
YOR362C	867	668	9811	234.502
YNL266W	420	221	2	0.144493
YMR276W	1122	923	8784	151.95
YOR217W	2586	2387	7335	49.0633
YGR061C	4077	3878	18202	74.9411
YBR049C	2433	2234	6595	47.1347
YML124C	1338	1139	11793	165.314
YPL246C	789	590	4032	109.113
YDL178W	1593	1394	4934	56.5126
YOR111W	699	500	817	26.0892
YLR156W	345	146	14.5329	1.58931
YLR152C	1731	1532	2534	26.4093
YLR431C	1362	1163	975	13.3855
YMR096W	894	695	11101	255.027
YNL240C	1476	1277	2588	32.3581
YKL019W	951	752	3266	69.3438
YGR168C	1131	932	961	16.4633
YGR027C	327	128.001	32826.7	4094.69
YGL250W	726	527	334	10.1192
YJL048C	1191	992	2164	34.8301
Q0105	1158	959	0	0
YEL031W	3648	3449	20996	97.1969
YDL147W	1338	1139	15670	219.662
YJL129C	3708	3509	5547	25.2397
YJL188C	309	110.015	0	0
YKL191W	1605	1406	8143	92.4715
YDR320C-A	219	33.0557	710	342.943
YIL099W	1650	1451	94	1.03435
YJR135C	720	521	391	11.9825
YBR102C	2262	2063	2855	22.0961
YGR161C-C	1323	1124	2.16988	0.0308233
