target_id	length	eff_length	est_counts	tpm
YER082C	1665	1466	8303	100.064
YHL043W	513	314	1	0.056266
YLR151C	1023	824	391	8.38349
YFR021W	1503	1304	1278	17.3152
YML121W	933	734	2323	55.915
YNL033W	855	656	75.5556	2.03488
YLR310C	4770	4571	6749	26.0858
YDR048C	315	116.007	0	0
YGR087C	1692	1493	39	0.461509
YGR244C	1284	1085	4846	78.9095
YGL255W	1131	932	5952	112.829
YNL036W	666	467	3708	140.281
YHR046C	888	689	2702	69.2854
YKR071C	1047	848	10706	223.052
YOR016C	624	425	1938	80.5639
YGR063C	309	110.015	1097	176.169
YLL019W-A	93	7.96714	0	0
YML065W	2745	2546	3915	27.1674
YPR005C	885	686	249	6.41284
YAR003W	1281	1082	2049	33.4572
YGR223C	1347	1148	1469	22.6076
YHR021W-A	456	257	31	2.1311
YFL062W	1140	941	15.8211	0.297045
YDR537C	606	407	9	0.390682
YMR267W	933	734	2253	54.2301
YPL093W	1944	1745	23182	234.71
YJR034W	327	128.001	396	54.6583
YNL077W	1587	1388	851	10.8322
YPL160W	3273	3074	41331	237.546
YGL185C	1140	941	1278	23.9948
YDR456W	1902	1703	4315	44.7653
YKL175W	1512	1313	3840	51.6704
YGL190C	1581	1382	3292	42.085
YMR262W	942	743	615	14.6239
YOR101W	930	731	4986	120.506
YGL005C	840	641	1808	49.8329
YNL125C	2022	1823	1462	14.1689
YBL019W	1563	1364	908	11.7611
YBR043C	2070	1871	3530	33.3332
YDL231C	3378	3179	4230	23.5085
YML101C	354	155	646	73.6336
YKL037W	357	158	4	0.447279
YOL094C	972	773	2048	46.8086
YMR077C	666	467	951	35.9782
YPR007C	2043	1844	126	1.20722
YIL067C	2037	1838	2465	23.6945
YMR108W	2064	1865	52820	500.374
YJL033W	2313	2114	10076	84.209
YKL179C	2040	1841	4727	45.3636
YPL126W	2691	2492	16357	115.966
YEL041W	1488	1289	272	3.72813
YGL208W	1248	1049	549	9.24639
YLL036C	1512	1313	3110	41.8477
YNL113W	429	230	4192	322.01
YKR099W	2436	2237	4756	37.5622
YGL025C	1194	995	901	15.9984
YBR171W	621	422	3694	154.654
YDL005C	1296	1097	3104	49.9909
YNL031C	411	212	16124.7	1343.79
YGR226C	210	28.6775	0	0
YOR146W	306	107.022	7	1.15558
YDL056W	2502	2303	2674	20.5136
YML120C	1542	1343	2075	27.2972
YOR384W	2085	1886	15	0.140516
YLL021W	4401	4202	7700	32.375
YGR048W	1086	887	2267	45.1547
YOL149W	696	497	2683	95.3761
YHR032W-A	180	18.5798	0	0
YML129C	213	30.0561	360	211.615
YIL059C	366	167	175	18.5139
YBR220C	1683	1484	4054.28	48.2675
YLR317W	435	236	116	8.68403
YPL058C	4536	4337	3568	14.5349
YOL154W	750	551	761	24.401
YBR227C	1563	1364	3392	43.9356
YER165W	1734	1535	28655	329.813
YNR056C	1686	1487	202	2.40003
YNL327W	3126	2927	24421	147.406
YOR130C	879	680	2623	68.1498
YJL181W	1836	1637	927	10.0048
YDL039C	2097	1898	4076	37.9414
YER016W	1035	836	3759	79.4404
YPL099C	549	350	817	41.241
YNL242W	4779	4580	1384	5.33883
YDR365W-B	5268	5069	93159.8	324.7
YLR099W-A	264	66.2053	384	102.474
YMR058W	1911	1712	10561	108.988
YNL297C	4911	4712	4086	15.3203
YAL018C	978	779	5	0.113399
YOL078W	3531	3332	2473	13.1128
YEL002C	1293	1094	12329	199.107
YJL156C	2100	1901	2550	23.6992
YCL032W	1041	842	1393	29.229
YMR166C	1107	908	715	13.9122
YNL146C-A	195	22.8744	4	3.08949
YDR034C-A	177	17.866	4	3.95556
YPL050C	1188	989	9208	164.492
YDR510W	306	107.022	2316	382.332
YER158W-A	216	31.5146	2	1.12123
YLR327C	261	63.4937	45	12.5215
YPL277C	1464	1265	209.947	2.93221
YOR139C	393	194	1	0.0910697
YBR116C	528	329	14.8816	0.799152
YLR142W	1431	1232	201	2.88244
YPL257W	582	383	136	6.27358
YLR104W	396	197	988	88.6066
YNL222W	621	422	743	31.1065
YKR051W	1257	1058	1347	22.4935
YLR291C	1146	947	6362	118.691
YBR293W	1425	1226	1921	27.6829
YLR412W	825	626	2169	61.2154
YFR040W	3009	2810	6636	41.723
YNR067C	3354	3155	10963	61.3911
YNL074C	1359	1160	2762	42.067
YBR021W	1902	1703	2213	22.9584
YML021C	1080	881	1804	36.1773
YER038C	1395	1196	767	11.3303
YNL044W	531	332	3897	207.38
YHR007C-A	216	31.5146	2	1.12123
YER060W-A	1593	1394	152.17	1.92859
YDR203W	318	119.005	1	0.14846
YER173W	1980	1781	1315	13.0448
YOR190W	1338	1139	144	2.23365
YML048W	1212	1013	9064	158.083
YBR130C	1278	1079	3218	52.6914
YPR072W	1683	1484	5979	71.182
YFR012W-A	87	7.64624	0	0
YHR048W	1545	1346	606	7.95432
YHL006C	453	254	154	10.7118
YHL034C	885	686	14687	378.255
YDR418W	498	299	52753.8	3117.15
YGR270C-A	219	33.0557	0	0
YLR183C	1470	1271	2813	39.1021
YIR024C	651	452	718	28.0648
YCR038C	1929	1730	613	6.26022
YOL155C	2904	2705	2027.96	13.2454
YIL009C-A	546	347	861	43.8378
YJR040W	2340	2141	3305	27.2728
YJL037W	675	476	95	3.52608
YOR059C	1353	1154	1703	26.0726
YMR325W	375	176	0	0
YGL149W	306	107.022	2	0.330166
YGR271W	5904	5705	4210	13.0377
YGR173W	1107	908	4605	89.6023
YNR002C	849	650	45	1.22314
YMR172C-A	384	185	3	0.2865
YIL158W	615	416	2279	96.7891
YBR086C	2841	2642	11757	78.6211
YLR361C-A	297	98.0609	503	90.6249
YOR027W	1770	1571	15784	177.507
YER048W-A	285	86.2066	936	191.828
YML090W	387	188	5	0.469881
YDR210W-B	5313	5114	1763.25	6.09156
YHR164C	4569	4370	2251	9.10059
YGR278W	1734	1535	1352	15.5612
Q0085	780	581	3	0.0912264
YPR150W	522	323	18	0.984567
YKL204W	1899	1700	2732	28.3927
YDR462W	444	245	617	44.4933
YMR273C	2748	2549	2195	15.2139
YJL162C	1752	1553	1656	18.8393
YMR175W-A	195	22.8744	3	2.31712
YLL054C	2532	2333	1418	10.7383
YDL055C	1086	887	68579	1365.98
YPR080W	1377	1178	417183	6256.86
YFL017W-A	234	42.0611	334	140.295
YOL019W	1656	1457	1891	22.9302
YGL127C	384	185	520	49.66
YLR266C	2106	1907	1908	17.6768
YGR268C	597	398	488	21.6627
YHL033C	771	572	37614.4	1161.81
YGL063C-A	150	13.0193	0	0
YKR076W	1113	914	529	10.2255
YJR130C	1920	1721	3519	36.1255
YEL007W	2001	1802	4318.49	42.3401
YMR285C	1548	1349	2500	32.7419
YBR104W	990	791	3950	88.2259
YPL263C	1956	1757	8844	88.9308
YER096W	1539	1340	142	1.87223
YOR325W	474	275	3	0.192737
YIL128W	3099	2900	4121	25.1061
YDR311W	1929	1730	2952	30.1471
YKL088W	1716	1517	3089	35.9756
YJL046W	1230	1031	1426	24.4363
YLR228C	2445	2246	1889	14.8593
YER053C-A	114	9.32945	0	0
YKL056C	504	305	49786	2883.92
YPL037C	474	275	21424	1376.4
YDR459C	1125	926	1278	24.3835
YOR357C	489	290	1481	90.2262
YNR004W	441	242	228	16.6454
YNL192W	3396	3197	10036	55.4617
YGL068W	585	386	3003	137.45
YNL339W-B	483	284	0	0
YKL096C-B	150	13.0193	0	0
YDL157C	357	158	1788	199.934
YOR007C	1041	842	24416	512.316
YJL029C	2469	2270	2629	20.4616
YBR105C	1089	890	2383	47.3053
YDL013W	1860	1661	2130	22.6561
YJR052W	1698	1499	1996	23.5253
YGL200C	612	413	10147	434.073
YNL194C	906	707	33	0.824651
YDR260C	513	314	857	48.2199
YPL012W	3687	3488	19674	99.6533
YBL047C	4146	3947	8109	36.2974
YKR001C	2115	1916	11727	108.135
YNR072W	1695	1496	15	0.177148
YLR157W-E	165	15.3999	0	0
YBR154C	648	449	6998	275.361
YPL156C	855	656	292	7.8642
YKL048C	1923	1724	1826	18.7128
YJL020C	3474	3275	4354	23.4884
YPL105C	2550	2351	7234	54.3627
YLR251W	594	395	312	13.9551
YHR049C-A	297	98.0609	3	0.540506
YGR113W	1032	833	1367	28.9934
YEL018C-A	534	335	3	0.158217
YHL006W-A	354	155	4	0.455936
YGL008C	2757	2558	264212	1824.85
YBR253W	366	167	860	90.9824
YLR212C	1422	1223	2451	35.4073
YCR020C	648	449	192	7.55493
YDR340W	303	104.031	675	114.635
YJR141W	1044	845	1436	30.0243
YHR060W	546	347	1677	85.3845
YDR361C	852	653	5296	143.288
YPL009C	3117	2918	7164.14	43.3764
YNL027W	2037	1838	2455	23.5983
YNL065W	1761	1562	9144	103.426
YNL211C	261	63.4937	154	42.8515
YHL038C	1893	1694	1627	16.9687
YPL070W	1839	1640	2083	22.4399
YOL111C	639	440	1406	56.4557
YDR075W	927	728	1980	48.0518
YER009W	378	179	9753	962.633
YMR219W	4977	4778	3727	13.7813
YFL034C-B	864	665	1340	35.6007
YIR011C	960	761	3686	85.5748
YMR297W	1599	1400	25009	315.605
YIL139C	738	539	1059	34.7122
YJR021C	945	746	504	11.9362
YDR254W	1377	1178	731	10.9635
YNL301C	561	362	10215.3	498.559
YPL005W	1821	1622	842	9.17142
YGL105W	1131	932	21360	404.912
YBR255C-A	363	164	402	43.307
YDL224C	1950	1751	2599	26.2238
YKL188C	2562	2363	681	5.09165
YGR090W	3714	3515	11890	59.7629
YKL062W	1893	1694	2287	23.8522
YER044C	447	248	1201	85.5592
YNL315C	957	758	2311	53.8649
YLL049W	540	341	948	49.1167
YKL216W	945	746	42113	997.362
YJL158C	684	485	14109.5	513.977
YDR162C	711	512	1507	52.0018
YCR024C-B	267	68.9638	11180	2864.15
YJL202C	348	149	0	0
YCR059C	777	578	2088	63.8231
YDL183C	963	764	412	9.52751
YKR046C	852	653	792	21.4283
YCL039W	2238	2039	1185	10.2678
YER140W	1671	1472	1931	23.1766
YPL069C	1008	809	1076	23.4984
YOR386W	1698	1499	717	8.45071
YLR365W	333	134.001	1	0.131847
YPL151C	1356	1157	1506	22.9968
YNL042W	1191	992	827	14.7289
YHR207C	1581	1382	2651	33.8904
YCR064C	411	212	27	2.25011
YDR171W	1128	929	1544	29.3634
YPL157W	948	749	1999	47.1527
YLR227W-A	1323	1124	0.000135228	2.12558e-06
YDR479C	1665	1466	1143	13.7749
YAL034W-A	870	671	614	16.1667
YBR013C	390	191	357	33.0225
YOR258W	654	455	436	16.9297
YNR057C	714	515	534	18.3193
YJL113W	4647	4448	897.301	3.56409
YIL015W	1764	1565	18686	210.949
YGR161W-C	279	80.3587	124	27.2624
YHR127W	732	533	1384	45.8759
YFL018C	1500	1301	13985	189.916
YNL328C	441	242	108	7.88468
YCL049C	939	740	736	17.572
YLR072W	2082	1883	1786	16.7574
YHR111W	1323	1124	2351	36.954
YGL055W	1533	1334	30418	402.856
YBR288C	1452	1253	3454	48.702
YOL055C	1656	1457	1354	16.4185
YOR347C	1521	1322	810	10.825
YGL065C	1512	1313	2320	31.2175
YHR013C	717	518	3297	112.451
YOR307C	1362	1163	2575	39.1177
YAL042C-A	378	179	3	0.296104
YNL144C	2223	2024	508	4.43434
YIR038C	705	506	1599	55.8307
YLR230W	306	107.022	1	0.165083
YAL046C	357	158	830	92.8104
YPL193W	1146	947	2131	39.7566
YER147C-A	411	212	12	1.00005
YJL045W	1905	1706	78	0.807776
YGR208W	930	731	3944	95.3224
YDR347W	966	767	3065	70.601
YER190C-B	483	284	0	0
YKR078W	1758	1559	1341	15.197
YDR201W	498	299	912	53.8889
YPR087W	321	122.003	1	0.144812
YLR027C	1257	1058	17633	294.453
YOR275C	1986	1787	2530	25.0133
YML077W	480	281	1674	105.251
YGL245W	2127	1928	33478	306.781
YHR058C	888	689	1147	29.4117
YPR181C	2307	2108	11209	93.9446
YDL025W-A	105	8.69459	0	0
YER190W	5046	4847	505.945	1.84419
YBR106W	567	368	20826	999.847
YHR018C	1392	1193	24218	358.652
YPL197C	414	215	10	0.821745
YBR170C	1743	1544	2629	30.0828
YMR304W	3693	3494	2927	14.8005
YDL211C	1119	920	492	9.44828
YPL078C	735	536	6223	205.121
YDR273W	1098	899	392	7.70374
YOL007C	1026	827	2192	46.8285
YDR399W	666	467	9200	348.054
YLR064W	822	623	3359	95.2571
YKL181W	1284	1085	18453	300.478
YML047W-A	366	167	5	0.528967
YGR192C	999	800	526493	11627.3
YGL045W	1629	1430	556	6.86933
YDL078C	1032	833	6705	142.21
YOL041C	1380	1181	10314	154.295
YMR226C	804	605	12314	359.6
YHR200W	807	608	4998	145.234
YDR524C	1449	1250	2366	33.4411
YLR111W	333	134.001	9	1.18662
YBR219C	384	185	7.72473	0.737712
YMR122C	375	176	10	1.00384
YGR270W	4140	3941	6444	28.8885
YPR125W	1365	1166	4567	69.2003
YEL046C	1164	965	13957	255.529
YIR015W	435	236	272	20.3626
YGR136W	726	527	2650	88.8405
YMR242C	519	320	54667.6	3018.25
YLR379W	375	176	0	0
YDR204W	1008	809	1559	34.0465
YPL161C	1902	1703	2158	22.3878
YMR145C	1683	1484	7750	92.2663
YIR017W-A	600	401	4	0.176235
YLL031C	3054	2855	5587	34.5739
YDR300C	1287	1088	5923	96.1808
YLR229C	576	377	5854	274.339
YLR421C	471	272	3415	221.818
YJR151C	3486	3287	528	2.83798
YMR307C-A	195	22.8744	0	0
YPL096W	1092	893	1512	29.9141
YML038C	1329	1130	3125	48.8593
YJL082W	2196	1997	1638	14.4914
YIL006W	1122	923	290	5.55101
YLR392C	1557	1358	1010	13.1401
YGR075C	729	530	356	11.8672
YBR268W	318	119.005	876	130.051
YDR316W	1416	1217	1730	25.1149
YNR070W	4002	3803	98	0.455276
YKR020W	495	296	700	41.7813
YOL164W-A	183	19.3378	0	0
YPR142C	564	365	7	0.338829
YNL145W	117	9.56096	0	0
YHR068W	1164	965	14530	266.02
YEL010W	351	152	0	0
YOL013W-B	291	92.1144	1	0.1918
YGL160W	1713	1514	2438	28.4501
YGR042W	816	617	1012	28.9782
YDR430C	2970	2771	3315	21.136
YPR160W	2709	2510	2039	14.3522
YER007W	1557	1358	967	12.5806
YGR095C	672	473	2473	92.3716
YCR041W	333	134.001	48	6.32863
YFL033C	5313	5114	2348	8.11172
YDL089W	1455	1256	1536	21.6061
YDR522C	1509	1310	7	0.0944066
YEL062W	1848	1649	1306	13.9926
YBR026C	1143	944	4055	75.8917
YLR143W	2058	1859	3470	32.9781
YMR125W	2586	2387	10581	78.3159
YLR126C	756	557	1166	36.9844
YGL086W	2250	2051	4014	34.577
YNL129W	723	524	2019	68.0739
YGL048C	1218	1019	11247	195.002
YER106W	909	710	30	0.746515
YBR083W	1461	1262	4256	59.5824
YJR012C	624	425	681	28.3096
YGR169C	1215	1016	1107	19.2499
YDR509W	348	149	0	0
Q0010	387	188	1	0.0939761
YMR074C	438	239	3089	228.347
YJL127W-A	117	9.56096	0	0
YDR341C	1824	1625	27897	303.305
YDR521W	336	137	1	0.12896
YMR269W	636	437	1716	69.3763
YJR112W-A	330	131.001	413	55.6995
YHR138C	345	146	417	50.4613
YBL039C-A	84	7.49517	0	0
YFL021W	1533	1334	1782	23.6008
YPL144W	447	248	552	39.3245
YML026C	441	242	43867.9	3202.63
YEL053C	2202	2003	3041	26.8232
YHL020C	1215	1016	3443	59.8713
YGR106C	798	599	15030	443.31
YLR444C	303	104.031	0	0
YJR128W	360	161	4	0.438944
YMR194C-B	222	34.6815	49	24.9616
YLR452C	2097	1898	10629	98.9399
YMR005W	1167	968	3797	69.3012
YOL099C	492	293	3	0.180896
YLR363C	657	458	872	33.6377
YIL023C	1041	842	1681	35.2721
YGL115W	969	770	4753	109.057
YKL138C	396	197	1162	104.211
YOL109W	342	143	29756	3676.32
YGL002W	651	452	1549	60.5464
YOR312C	519	320	58671.4	3239.3
YLR179C	606	407	10545	457.749
YNL230C	1140	941	663	12.448
YHL028W	1818	1619	2008	21.9125
YCR015C	954	755	731	17.1059
YPR199C	885	686	1457	37.5242
YMR313C	1929	1730	2439	24.9081
YLR361C	1737	1538	1816	20.861
YBR077C	489	290	739	45.0217
YOR298W	1440	1241	220	3.13203
YDR380W	1908	1709	314	3.24611
YMR135W-A	534	335	0	0
YGL226C-A	261	63.4937	1232	342.812
YDL177C	513	314	659	37.0793
YOL084W	2976	2777	136	0.865244
YLR069C	2286	2087	4237	35.8684
YDR060W	3078	2879	20252	124.28
YDL096C	327	128.001	5	0.69013
YGR149W	1299	1100	1424	22.8714
YPL213W	717	518	811	27.6609
YPL203W	1143	944	1490	27.8862
YLL041C	801	602	1872	54.9395
YGL258W-A	234	42.0611	11	4.62049
YBL026W	288	89.1545	1219	241.566
YBR076C-A	267	68.9638	35	8.96649
YNR021W	1215	1016	12237	212.793
YGR080W	999	800	2135	47.1502
YBL055C	1257	1058	2854	47.6589
YBR195C	1269	1070	1919	31.6859
YCR096C	360	161	255.667	28.0559
YIL172C	1770	1571	100.982	1.13564
YPL191C	1083	884	589	11.7717
YMR013C	1560	1361	1566	20.3287
YPL148C	522	323	284	15.5343
YFL038C	621	422	11053	462.747
YPL088W	1029	830	645	13.7296
YPL240C	2130	1931	12447.9	113.891
YIL037C	1971	1772	157	1.56535
YGL145W	2106	1907	3400	31.4995
YLR232W	348	149	2	0.237148
YNL004W	1365	1166	6358	96.338
YPR060C	771	572	3427	105.851
YEL018W	840	641	1535	42.3083
YEL043W	2871	2672	4051	26.7856
YHR069C	1080	881	4062	81.4591
YLR323C	780	581	956	29.0708
YGL172W	1419	1220	4229	61.2426
YPL053C	1341	1142	5739	88.7862
YJR070C	978	779	11620	263.539
YPL283C	5580	5381	3277.17	10.76
YDL143W	1587	1388	17267	219.787
YDR257C	1485	1286	3460	47.5347
YKL162C	1209	1010	394	6.89208
YHL027W	1878	1679	3962	41.6907
YAR068W	486	287	0	0
YMR290C	1518	1319	10231	137.04
YGR296C-A	576	377	2.6	0.121845
YDL021W	936	737	426	10.2122
YDR452W	2025	1826	7684	74.3468
YPL211W	546	347	4108	209.159
YBR074W	2931	2732	5495	35.5355
YAL038W	1503	1304	248199	3362.78
YBL071W-A	249	53.2273	416	138.081
YMR024W	1173	974	2740	49.7012
YOL047C	1071	872	32	0.648349
YDL018C	678	479	1086	40.0562
YLR147C	306	107.022	819	135.203
YIL061C	903	704	729	18.2949
YML012W	636	437	11102	448.844
YHR187W	930	731	1830	44.2292
Q0250	756	557	1	0.0317191
YGR155W	1524	1325	43185	575.828
YLR155C	1089	890	4153.25	82.4467
YLR136C	858	659	139	3.72653
YKR015C	1707	1508	37	0.433487
YDL060W	2367	2168	11053	90.0734
YLR320W	4365	4166	1980	8.39695
YIL069C	408	209	21385.9	1807.83
YHR075C	1203	1004	526	9.25609
YIL085C	1554	1355	4181	54.515
YGL195W	8019	7820	17227	38.9205
YDR062W	1686	1487	13447	159.768
YOL119C	1506	1307	4042	54.6382
YJR105W	1023	824	31534	676.125
YNL289W	840	641	1410	38.863
YER161C	1002	803	2216	48.7562
YNR036C	462	263	2740	184.065
YAL067C	1782	1583	124	1.38394
YMR247C	4689	4490	4779	18.8047
YOR316C-A	210	28.6775	10	6.16076
YJL096W	486	287	1434	88.276
YMR111C	1389	1190	1030	15.292
YBR136W	7107	6908	1786	4.56777
YKL059C	1326	1127	1397	21.9002
YGR018C	330	131.001	3	0.404597
YMR090W	684	485	891	32.4572
YNR061C	660	461	2750	105.392
YGR119C	1626	1427	6573	81.3795
YGR235C	702	503	2356	82.7528
YER121W	345	146	37	4.47738
YJL204C	2523	2324	2121	16.1243
YER180C-A	258	60.8345	89	25.8473
YMR294W-A	360	161	3	0.329208
YGR209C	315	116.007	6226	948.199
YMR306C-A	390	191	14	1.295
YNL154C	1641	1442	8200	100.467
YDL012C	324	125.002	1020	144.164
YBL064C	786	587	2717	81.7762
YDL181W	258	60.8345	308	89.4491
YOR392W	444	245	3	0.216337
YMR133W	1287	1088	10	0.162385
YKL029C	2010	1811	19619	191.396
YPR106W	1332	1133	1293	20.1625
YNL039W	1785	1586	3083	34.3436
YDL149W	2994	2795	643	4.06448
YER170W	678	479	503	18.5527
YDR009W	1563	1364	240	3.10865
YBR282W	441	242	1155	84.3222
YGR187C	1185	986	6601	118.279
YLR007W	1011	812	1698	36.9451
YPL269W	1935	1736	843	8.57933
Q0110	1272	1073	0	0
YER013W	3438	3239	2521	13.7511
YER060W	1587	1388	1493.91	19.0156
YDR407C	3870	3671	4336	20.868
YHR137W	1542	1343	511	6.72234
YHL034W-A	462	263	3	0.201531
YGL009C	2340	2141	254400	2099.31
YGR058W	1008	809	975	21.2927
YIR041W	375	176	6.68577e-07	6.71142e-08
YIL008W	300	101.044	1431	250.211
YBR192W	1134	935	1660	31.3669
YHR101C	1008	809	841	18.3664
YDR279W	1053	854	1708	35.335
YBL009W	2031	1832	2686	25.9034
YER029C	591	392	1350	60.8448
YLR243W	819	620	2385	67.9629
YOL048C	1029	830	1036	22.0525
YJL025W	1545	1346	1370	17.9825
YDR427W	1182	983	7618	136.919
YDR246W	660	461	755	28.9349
YLR187W	3081	2882	915	5.60922
YER182W	735	536	1183	38.9938
YDL024C	1407	1208	137	2.00368
YMR137C	1986	1787	1025	10.1339
YNL163C	3333	3134	6806	38.3679
YMR228W	1026	827	1167	24.9311
YOL148C	1815	1616	1932	21.1223
YJR069C	594	395	3347	149.704
YDR411C	1026	827	1568	33.4978
YBR232C	360	161	3	0.329208
YIL066C	2610	2411	223	1.63412
YNL061W	1857	1658	10366	110.459
YDR309C	1152	953	4479	83.0355
YER095W	1203	1004	2106	37.0595
YCR054C	1692	1493	2265	26.803
YDR499W	2244	2045	1727	14.9202
YJL138C	1188	989	53016.6	947.089
YJL063C	717	518	1861	63.4734
YKR004C	1134	935	1013	19.1414
YMR206W	942	743	5	0.118893
YER092W	378	179	827	81.6259
YLR410W	3441	3242	5379	29.3133
YMR154C	2184	1985	542	4.82408
YBR101C	873	674	3386	88.757
YDR544C	429	230	9.44337	0.725395
YIL042C	1185	986	646	11.5753
YOL004W	4611	4412	7038	28.1831
YHR112C	1137	938	1532	28.8557
YGL029W	363	164	1625	175.059
YPL261C	309	110.015	3	0.481774
YGR160W	612	413	12	0.513342
YJR060W	1056	857	1954	40.2828
YDR437W	423	224	122	9.62249
YHL022C	1197	998	208	3.68221
YGR017W	894	695	3672	93.3455
YGL175C	1038	839	334	7.03331
YIL124W	894	695	3359	85.3887
YLR305C	5703	5504	6358	20.4088
YOR343C	327	128.001	20	2.76052
YGR234W	1200	1001	15971	281.886
YCR004C	744	545	5947	192.787
YKL115C	393	194	74	6.73915
YKL028W	1449	1250	5021.87	70.9792
YPR173C	1314	1115	6974	110.505
YAL011W	1878	1679	1551	16.3206
YPR137W	1722	1523	8732	101.295
YJL108C	1152	953	527	9.76997
YHR039C-A	345	146	7185	869.459
YLR238W	1437	1238	1429	20.3933
YNL067W	576	377	15727.7	737.055
YEL016C	1482	1283	1898	26.1364
YEL020C	1683	1484	1194	14.215
YLR020C	1617	1418	4848	60.4035
YPL060W	1242	1043	622	10.5361
YER087W	1731	1532	1189	13.7119
YIL156W-B	222	34.6815	251	127.865
YOL087C	3351	3152	3142	17.6115
YNL304W	1254	1055	596	9.98089
YHR056C	2652	2453	4980.19	35.8694
YNL092W	1203	1004	132	2.32282
YJR110W	2067	1868	1837	17.3743
YKL033W	3117	2918	2191	13.2658
YPL152W	1077	878	727	14.629
YLR427W	2013	1814	3571	34.7799
YHR214W	612	413	161.571	6.91178
YLR049C	1287	1088	2461	39.963
YBR025C	1185	986	39840	713.868
YGL243W	1203	1004	1690	29.7391
YNL208W	600	401	8737	384.94
YER055C	894	695	22763	578.656
YHR065C	1506	1307	6619	89.473
YJR123W	678	479	156618	5776.72
YDR405W	792	593	876	26.0991
YNL128W	1305	1106	141	2.25237
YGL163C	2697	2498	2004	14.1736
YDR426C	378	179	4	0.394805
YMR139W	1113	914	1868	36.1082
YDR442W	393	194	1	0.0910697
YJL128C	2007	1808	3179	31.0647
YDL217C	624	425	1454	60.4437
YJR002W	1782	1583	9521	106.262
YOL085C	342	143	0	0
YPL094C	825	626	8000	225.783
YJL157C	2493	2294	8609	66.3032
YER120W	735	536	6748	222.426
YAL037C-A	93	7.96714	0	0
YGL207W	3108	2909	11616	70.5486
YDR516C	1503	1304	3910	52.9754
YLR315W	462	263	121	8.1284
YPL106C	2082	1883	56543	530.523
YFR042W	603	404	888	38.8335
YLR256W	4509	4310	14689	60.213
YPR191W	1107	908	5050	98.261
YJR029W	5268	5069	57950	201.979
YMR241W	945	746	8661	205.118
YNR077C	255	58.2335	0.378952	0.114971
YOR147W	1869	1670	2530	26.7658
YJL189W	156	13.8921	0	0
YAL059C-A	423	224	3	0.236618
YHR079C-A	276	77.4659	5	1.14034
YBR260C	2001	1802	1929	18.9127
YLR396C	2076	1877	2037	19.1735
YOL079W	399	200	2	0.176675
YNR037C	276	77.4659	589	134.332
YPL243W	1800	1601	9849	108.687
YDL109C	1944	1745	656	6.64177
YBR018C	1101	902	98	1.91953
YLR440C	2130	1931	2493	22.8095
YDL248W	1152	953	1026.66	19.033
YCR043C	384	185	1794	171.327
YBR054W	1035	836	3752	79.2925
YPL270W	2322	2123	3868	32.1893
YNL164C	1056	857	1543	31.8098
YNL062C	1437	1238	5252	74.9514
YML106W	681	482	12355	452.868
YMR003W	597	398	605	26.8564
YMR298W	453	254	3026	210.48
YGR296W	5580	5381	3277.17	10.76
YIL029W-A	372	173	0	0
YMR037C	2115	1916	3259	30.0514
YHR012W	849	650	2941	79.9387
YKL094W	942	743	4876	115.945
YOR066W	1890	1691	1634	17.072
YDR497C	1755	1556	51206	581.416
YLR367W	393	194	10273	935.559
YOR129C	2682	2483	1486	10.5735
YOL161C	363	164	0	0
YJL027C	417	218	4	0.324175
YJR147W	1077	878	1338	26.9238
YDR409W	2715	2516	1558	10.9404
YDR041W	612	413	1530	65.4511
YMR272C	1155	956	5112	94.4732
YJL039C	5052	4853	7764	28.2651
YKL143W	1392	1193	7546	111.751
YDR307W	1989	1790	2327	22.9678
YDL081C	321	122.003	23637	3422.92
YBL100C	315	116.007	1	0.152297
YIL019W	1041	842	3492	73.2719
YIL082W-A	4497	4298	0	0
YDR390C	1911	1712	4954	51.1243
YNL041C	2520	2321	3482	26.5051
YDL201W	861	662	4461	119.056
YMR028W	1101	902	1504	29.4589
YNL200C	741	542	815	26.5665
YKR041W	753	554	147	4.68795
YER073W	1563	1364	31181	403.879
YGR144W	981	782	154	3.47928
YEL006W	1008	809	1988	43.4153
YKL225W	348	149	0	0
YJR007W	915	716	11488	283.47
YBR053C	1077	878	2357	47.4286
YNL238W	2445	2246	6094	47.9367
YCR073W-A	948	749	2139	50.455
YGL109W	324	125.002	4	0.565351
YJL075C	417	218	0	0
YHR211W	3228	3029	844.95	4.92842
YOR269W	1485	1286	1065	14.6313
YML039W	5268	5069	324.608	1.13139
YLL060C	702	503	307	10.7832
YDR500C	267	68.9638	15790	4045.17
YPL163C	783	584	4180	126.456
YKL118W	312	113.011	1	0.156335
YLL003W	2841	2642	2620	17.5204
YBR103C-A	144	12.2368	0	0
YAL064W-B	381	182	33	3.20345
YMR258C	1662	1463	1560	18.8389
YML125C	939	740	9243	220.677
YML069W	1659	1460	8227	99.5552
YOL057W	2136	1937	5060	46.1526
YKL145W	1404	1205	15722	230.513
YPL283W-B	483	284	0	0
YFR030W	3108	2909	5680	34.4969
YGR146C	636	437	2197	88.8227
YIL150C	1716	1517	782	9.10745
YDL126C	2508	2309	40439	309.423
YDL006W	846	647	1655	45.1928
YOL083C-A	141	11.8758	0	0
YMR025W	888	689	376	9.64149
YGR287C	1770	1571	410.689	4.61862
YOR227W	3741	3542	2275	11.3477
YDL233W	1377	1178	745	11.1734
