target_id	length	eff_length	est_counts	tpm
YDR510W	306	107.022	3158	435.564
YER158W-A	216	31.5146	3	1.40515
YLR327C	261	63.4937	77	17.9008
YPL277C	1464	1265	270.418	3.15542
YOR139C	393	194	4	0.304348
YBR116C	528	329	15.512	0.695961
YLR142W	1431	1232	294	3.52248
YPL257W	582	383	198	7.63095
YLR104W	396	197	1222	91.5624
YNL222W	621	422	835	29.207
YKR051W	1257	1058	1485	20.7182
YLR291C	1146	947	8278	129.029
YBR293W	1425	1226	2019	24.3085
YLR412W	825	626	2453	57.841
YFR040W	3009	2810	8604	45.1967
YNR067C	3354	3155	17550	82.1089
YNL074C	1359	1160	3874	49.2963
YBR021W	1902	1703	2157	18.696
YML021C	1080	881	2282	38.2342
YER038C	1395	1196	906	11.1817
YNL044W	531	332	4201	186.778
YHR007C-A	216	31.5146	4	1.87353
YER060W-A	1593	1394	173.92	1.84161
YDR203W	318	119.005	1	0.124036
YER173W	1980	1781	1642	13.6089
YOR190W	1338	1139	124	1.60698
YML048W	1212	1013	10591	154.326
YBR130C	1278	1079	4191	57.3335
YPR072W	1683	1484	7769	77.2758
YFR012W-A	87	7.64624	0	0
YHR048W	1545	1346	776	8.50999
YHL006C	453	254	204	11.8552
YHL034C	885	686	20429	439.577
YDR418W	498	299	56095.4	2769.29
YGR270C-A	219	33.0557	0	0
YLR183C	1470	1271	3348	38.8823
YIR024C	651	452	872	28.4767
YCR038C	1929	1730	822	7.01355
YOL155C	2904	2705	3001.76	16.3803
YIL009C-A	546	347	1097	46.6648
YJR040W	2340	2141	4272	29.4528
YJL037W	675	476	116	3.59719
YOR059C	1353	1154	2284	29.2148
YMR325W	375	176	0	0
YGL149W	306	107.022	3	0.413772
YGR271W	5904	5705	5022	12.9937
YGR173W	1107	908	5469	88.9067
YNR002C	849	650	53	1.20358
YMR172C-A	384	185	0	0
YIL158W	615	416	2535	89.9491
YBR086C	2841	2642	16840	94.0853
YLR361C-A	297	98.0609	620	93.3272
YOR027W	1770	1571	27038	254.045
YER048W-A	285	86.2066	1067	182.699
YML090W	387	188	3	0.235546
YDR210W-B	5313	5114	2225.89	6.42473
YHR164C	4569	4370	2765	9.33955
YGR278W	1734	1535	1615	15.5302
Q0085	780	581	3	0.076218
YPR150W	522	323	17	0.776888
YKL204W	1899	1700	3781	32.8299
YDR462W	444	245	820	49.4038
YMR273C	2748	2549	2821	16.336
YJL162C	1752	1553	1896	18.021
YMR175W-A	195	22.8744	6	3.87182
YLL054C	2532	2333	1599	10.1169
YDL055C	1086	887	80754	1343.86
YPR080W	1377	1178	498451	6245.82
YFL017W-A	234	42.0611	394	138.27
YOL019W	1656	1457	2427	24.588
YGL127C	384	185	622	49.6285
YLR266C	2106	1907	2060	15.9452
YGR268C	597	398	676	25.0712
YHL033C	771	572	46626.8	1203.24
YGL063C-A	150	13.0193	0	0
YKR076W	1113	914	672	10.8526
YJR130C	1920	1721	4040	34.6508
YEL007W	2001	1802	8050	65.9407
YMR285C	1548	1349	3364	36.8092
YBR104W	990	791	4158	77.5926
YPL263C	1956	1757	11215	94.2193
YER096W	1539	1340	170	1.87265
YOR325W	474	275	2	0.107352
YIL128W	3099	2900	4619	23.5105
YDR311W	1929	1730	3801	32.4313
YKL088W	1716	1517	4218	41.0424
YJL046W	1230	1031	1854	26.5438
YLR228C	2445	2246	2437	16.0161
YER053C-A	114	9.32945	0	0
YKL056C	504	305	53009	2565.44
YPL037C	474	275	24774	1329.77
YDR459C	1125	926	1377	21.95
YOR357C	489	290	1739	88.5144
YNR004W	441	242	250	15.2488
YNL192W	3396	3197	13363	61.6984
YGL068W	585	386	3150	120.458
YNL339W-B	483	284	0	0
YKL096C-B	150	13.0193	0	0
YDL157C	357	158	1951	182.269
YOR007C	1041	842	31417	550.763
YJL029C	2469	2270	3967	25.7958
YBR105C	1089	890	2412	40.0036
YDL013W	1860	1661	2571	22.8478
YJR052W	1698	1499	2372	23.3574
YGL200C	612	413	12659	452.441
YNL194C	906	707	49	1.02303
YDR260C	513	314	1123	52.7913
YPL012W	3687	3488	23293	98.5737
YBL047C	4146	3947	10849	40.5728
YKR001C	2115	1916	16245	125.152
YNR072W	1695	1496	24.4839	0.24158
YLR157W-E	165	15.3999	2.57586	2.46898
YBR154C	648	449	8057	264.874
YPL156C	855	656	328	7.38044
YKL048C	1923	1724	1943	16.636
YJL020C	3474	3275	5690	25.6456
YPL105C	2550	2351	8876	55.7284
YLR251W	594	395	428	15.9941
YHR049C-A	297	98.0609	0	0
YGR113W	1032	833	1825	32.3393
YEL018C-A	534	335	8	0.352499
YHL006W-A	354	155	3	0.285694
YGL008C	2757	2558	323806	1868.52
YBR253W	366	167	1010	89.2724
YLR212C	1422	1223	3022	36.4737
YCR020C	648	449	254	8.35025
YDR340W	303	104.031	1033	146.571
YJR141W	1044	845	1525	26.6395
YHR060W	546	347	1940	82.5248
YDR361C	852	653	5786	130.791
YPL009C	3117	2918	10757.8	54.419
YNL027W	2037	1838	3280	26.3415
YNL065W	1761	1562	6908	65.2805
YNL211C	261	63.4937	131	30.4546
YHL038C	1893	1694	1740	15.1617
YPL070W	1839	1640	2394	21.5473
YOL111C	639	440	2045	68.6045
YDR075W	927	728	2003	40.6127
YER009W	378	179	11704	965.147
YMR219W	4977	4778	5315	16.4199
YFL034C-B	864	665	1726	38.3117
YIR011C	960	761	3766	73.0479
YMR297W	1599	1400	32524	342.916
YIL139C	738	539	1193	32.6711
YJR021C	945	746	742	14.6817
YDR254W	1377	1178	947	11.8663
YNL301C	561	362	11575.6	472.005
YPL005W	1821	1622	905	8.23588
YGL105W	1131	932	31816	503.897
YBR255C-A	363	164	469	42.2125
YDL224C	1950	1751	3021	25.4669
YKL188C	2562	2363	863	5.39088
YGR090W	3714	3515	14345	60.2404
YKL062W	1893	1694	2774	24.1716
YER044C	447	248	1419	84.4584
YNL315C	957	758	3045	59.2967
YLL049W	540	341	1002	43.3736
YKL216W	945	746	49264	974.772
YJL158C	684	485	19273.3	586.579
YDR162C	711	512	1755	50.5964
YCR024C-B	267	68.9638	12889	2758.74
YJL202C	348	149	0	0
YCR059C	777	578	2822	72.0678
YDL183C	963	764	512	9.89211
YKR046C	852	653	1121	25.3399
YCL039W	2238	2039	1594	11.5394
YER140W	1671	1472	2096	21.0182
YPL069C	1008	809	1306	23.8291
YOR386W	1698	1499	847	8.34054
YLR365W	333	134.001	2	0.220311
YPL151C	1356	1157	1788	22.8111
YNL042W	1191	992	1228	18.2725
YHR207C	1581	1382	3281	35.0437
YCR064C	411	212	49	3.41171
YDR171W	1128	929	4427	70.3406
YPL157W	948	749	2319	45.7016
YLR227W-A	1323	1124	0	0
YDR479C	1665	1466	1626	16.3719
YAL034W-A	870	671	669	14.7169
YBR013C	390	191	434	33.5404
YOR258W	654	455	479	15.5395
YNR057C	714	515	614	17.5984
YJL113W	4647	4448	988	3.27872
YIL015W	1764	1565	22090	208.35
YGR161W-C	279	80.3587	133	24.4304
YHR127W	732	533	1662	46.0274
YFL018C	1500	1301	18784	213.119
YNL328C	441	242	192	11.7111
YCL049C	939	740	998	19.9072
YLR072W	2082	1883	2284	17.9043
YHR111W	1323	1124	2992	39.2923
YGL055W	1533	1334	29604	327.572
YBR288C	1452	1253	4172	49.148
YOL055C	1656	1457	1698	17.2025
YOR347C	1521	1322	1102	12.3045
YGL065C	1512	1313	3150	35.4126
YHR013C	717	518	4302	122.589
YOR307C	1362	1163	3285	41.6935
YAL042C-A	378	179	4	0.329852
YNL144C	2223	2024	891	6.498
YIR038C	705	506	2117	61.7565
YLR230W	306	107.022	1	0.137924
YAL046C	357	158	892	83.3336
YPL193W	1146	947	2512	39.1545
YER147C-A	411	212	17	1.18366
YJL045W	1905	1706	106	0.917147
YGR208W	930	731	4716	95.2289
YDR347W	966	767	3643	70.1094
YER190C-B	483	284	0	0
YKR078W	1758	1559	1582	14.9786
YDR201W	498	299	1134	55.9827
YPR087W	321	122.003	3	0.362963
YLR027C	1257	1058	26318	367.18
YOR275C	1986	1787	3153	26.0442
YML077W	480	281	2076	109.052
YGL245W	2127	1928	44774	342.792
YHR058C	888	689	1411	30.2287
YPR181C	2307	2108	14893	104.285
YDL025W-A	105	8.69459	0	0
YER190W	5046	4847	838.553	2.5537
YBR106W	567	368	23067	925.243
YHR018C	1392	1193	25891	320.347
YPL197C	414	215	3	0.205966
YBR170C	1743	1544	3414	32.6384
YMR304W	3693	3494	3474	14.6764
YDL211C	1119	920	548	8.79235
YPL078C	735	536	6594	181.592
YDR273W	1098	899	454	7.45433
YOL007C	1026	827	2884	51.4757
YDR399W	666	467	9837	310.927
YLR064W	822	623	4245	100.578
YKL181W	1284	1085	21112	287.218
YML047W-A	366	167	2	0.176777
YGR192C	999	800	747394	13790.2
YGL045W	1629	1430	953	9.83715
YDL078C	1032	833	8444	149.629
YOL041C	1380	1181	11753	146.896
YMR226C	804	605	15089	368.144
YHR200W	807	608	7002	169.993
YDR524C	1449	1250	3026	35.7331
YLR111W	333	134.001	17	1.87264
YBR219C	384	185	9.16508	0.731269
YMR122C	375	176	11	0.922555
YGR270W	4140	3941	9152	34.2785
YPR125W	1365	1166	4721	59.7651
YEL046C	1164	965	16250	248.564
YIR015W	435	236	388	24.2679
YGR136W	726	527	4383.24	122.771
YMR242C	519	320	62837.5	2898.55
YLR379W	375	176	0	0
YDR204W	1008	809	2157	39.3563
YPL161C	1902	1703	2531	21.9376
YMR145C	1683	1484	11666	116.038
YIR017W-A	600	401	9	0.331292
YLL031C	3054	2855	7458	38.5592
YDR300C	1287	1088	6917	93.8428
YLR229C	576	377	6926	271.177
YLR421C	471	272	3873	210.18
YJR151C	3486	3287	697	3.13001
YMR307C-A	195	22.8744	0	0
YPL096W	1092	893	1765	29.1746
YML038C	1329	1130	3468	45.3015
YJL082W	2196	1997	2579	19.0628
YIL006W	1122	923	423	6.76474
YLR392C	1557	1358	1128	12.2609
YGR075C	729	530	467	13.0063
YBR268W	318	119.005	976	121.059
YDR316W	1416	1217	2047	24.8279
YNR070W	4002	3803	139	0.539512
YKR020W	495	296	792	39.4953
YOL164W-A	183	19.3378	0	0
YPR142C	564	365	15	0.606612
YNL145W	117	9.56096	0	0
YHR068W	1164	965	17068	261.076
YEL010W	351	152	0	0
YOL013W-B	291	92.1144	2	0.32049
YGL160W	1713	1514	3368	32.8366
YGR042W	816	617	1173	28.0624
YDR430C	2970	2771	4031	21.4728
YPR160W	2709	2510	2792	16.4193
YER007W	1557	1358	1091	11.8587
YGR095C	672	473	2940	91.7484
YCR041W	333	134.001	86	9.47336
YFL033C	5313	5114	3069	8.85826
YDL089W	1455	1256	1775	20.8603
YDR522C	1509	1310	5	0.0563392
YEL062W	1848	1649	1445	12.9348
YBR026C	1143	944	5092	79.6212
YLR143W	2058	1859	4039	32.0706
YMR125W	2586	2387	11711	72.4192
YLR126C	756	557	1368	36.2529
YGL086W	2250	2051	5236	37.6831
YNL129W	723	524	2218	62.4802
YGL048C	1218	1019	14601	211.505
YER106W	909	710	44	0.914759
YBR083W	1461	1262	5238	61.2658
YJR012C	624	425	828	28.7577
YGR169C	1215	1016	1420	20.6304
YDR509W	348	149	0	0
Q0010	387	188	0	0
YMR074C	438	239	3499	216.102
YJL127W-A	117	9.56096	0	0
YDR341C	1824	1625	32535	295.536
YDR521W	336	137	1	0.107743
YMR269W	636	437	1905	64.3466
YJR112W-A	330	131.001	567	63.8882
YHR138C	345	146	560	56.617
YBL039C-A	84	7.49517	0	0
YFL021W	1533	1334	2547	28.1829
YPL144W	447	248	658	39.164
YML026C	441	242	52761.6	3218.21
YEL053C	2202	2003	3921	28.8954
YHL020C	1215	1016	4050	58.8401
YGR106C	798	599	17171	423.137
YLR444C	303	104.031	4	0.567556
YJR128W	360	161	2	0.183365
YMR194C-B	222	34.6815	82	34.9002
YLR452C	2097	1898	11513	89.5374
YMR005W	1167	968	5005	76.3205
YOL099C	492	293	2	0.100757
YLR363C	657	458	932	30.0374
YIL023C	1041	842	2219	38.9007
YGL115W	969	770	5577	106.911
YKL138C	396	197	1381	103.476
YOL109W	342	143	36358	3752.98
YGL002W	651	452	1942	63.4195
YOR312C	519	320	66833.5	3082.88
YLR179C	606	407	15006	544.23
YNL230C	1140	941	988	15.4981
YHL028W	1818	1619	3632	33.114
YCR015C	954	755	767	14.9955
YPR199C	885	686	1768	38.0426
YMR313C	1929	1730	3165	27.0047
YLR361C	1737	1538	2268	21.767
YBR077C	489	290	848	43.1629
YOR298W	1440	1241	255	3.03306
YDR380W	1908	1709	346	2.98845
YMR135W-A	534	335	0	0
YGL226C-A	261	63.4937	1404	326.399
YDL177C	513	314	763	35.868
YOL084W	2976	2777	230	1.22254
YLR069C	2286	2087	4958	35.0668
YDR060W	3078	2879	25293	129.679
YDL096C	327	128.001	1	0.115318
YGR149W	1299	1100	2047	27.4687
YPL213W	717	518	935	26.6437
YPL203W	1143	944	2079	32.5083
YLL041C	801	602	2447	59.9998
YGL258W-A	234	42.0611	4	1.40376
YBL026W	288	89.1545	1328	219.871
YBR076C-A	267	68.9638	40	8.56153
YNR021W	1215	1016	15139	219.946
YGR080W	999	800	3077	56.774
YBL055C	1257	1058	3569	49.7936
YBR195C	1269	1070	2535	34.9709
YCR096C	360	161	251.026	23.0146
YIL172C	1770	1571	110.485	1.0381
YPL191C	1083	884	724	12.0892
YMR013C	1560	1361	2008	21.778
YPL148C	522	323	364	16.6346
YFL038C	621	422	13198	461.645
YPL088W	1029	830	749	13.3204
YPL240C	2130	1931	21095.4	161.257
YIL037C	1971	1772	243	2.02421
YGL145W	2106	1907	3742	28.9645
YLR232W	348	149	2	0.198133
YNL004W	1365	1166	7938	100.49
YPR060C	771	572	3830	98.836
YEL018W	840	641	1819	41.8877
YEL043W	2871	2672	5955	32.8971
YHR069C	1080	881	4388	73.5196
YLR323C	780	581	1152	29.2677
YGL172W	1419	1220	5465	66.1215
YPL053C	1341	1142	6833	88.3197
YJR070C	978	779	15336	290.594
YPL283C	5580	5381	3623.71	9.94039
YDL143W	1587	1388	22116	235.196
YDR257C	1485	1286	3682	42.2625
YKL162C	1209	1010	424	6.19665
YHL027W	1878	1679	5285	46.4629
YAR068W	486	287	0	0
YMR290C	1518	1319	14487	162.123
YGR296C-A	576	377	3.6	0.140953
YDL021W	936	737	690	13.8195
YDR452W	2025	1826	9099	73.5538
YPL211W	546	347	4172	177.471
YBR074W	2931	2732	6835	36.9292
YAL038W	1503	1304	350529	3967.88
YBL071W-A	249	53.2273	563	156.13
YMR024W	1173	974	3226	48.8897
YOL047C	1071	872	46	0.77867
YDL018C	678	479	1283	39.537
YLR147C	306	107.022	919	126.752
YIL061C	903	704	931	19.5204
YML012W	636	437	12319	416.108
YHR187W	930	731	2156	43.5355
Q0250	756	557	1	0.0265007
YGR155W	1524	1325	51182	570.182
YLR155C	1089	890	4889.75	81.0978
YLR136C	858	659	203	4.54698
YKR015C	1707	1508	36	0.352382
YDL060W	2367	2168	13451	91.5815
YLR320W	4365	4166	2359	8.35836
YIL069C	408	209	24045	1698.21
YHR075C	1203	1004	635	9.33582
YIL085C	1554	1355	5366	58.4553
YGL195W	8019	7820	22634	42.7235
YDR062W	1686	1487	15524	154.101
YOL119C	1506	1307	4412	49.8279
YJR105W	1023	824	36744	658.221
YNL289W	840	641	1761	40.5521
YER161C	1002	803	3066	56.3597
YNR036C	462	263	3315	186.054
YAL067C	1782	1583	150	1.39869
YMR247C	4689	4490	6237	20.5041
YOR316C-A	210	28.6775	15	7.7208
YJL096W	486	287	1623	83.4736
YMR111C	1389	1190	1295	16.0633
YBR136W	7107	6908	2375	5.07485
YKL059C	1326	1127	1864	24.4137
YGR018C	330	131.001	6	0.676066
YMR090W	684	485	1034	31.4696
YNR061C	660	461	2936	94.0086
YGR119C	1626	1427	8367	86.5482
YGR235C	702	503	2625	77.0324
YER121W	345	146	76	7.68374
YJL204C	2523	2324	2539	16.1265
YER180C-A	258	60.8345	115	27.9036
YMR294W-A	360	161	3	0.275047
YGR209C	315	116.007	7883	1003.04
YMR306C-A	390	191	19	1.46836
YNL154C	1641	1442	11182	114.463
YDL012C	324	125.002	1282	151.385
YBL064C	786	587	3477	87.4337
YDL181W	258	60.8345	357	86.6224
YOR392W	444	245	5	0.301242
YMR133W	1287	1088	15	0.203505
YKL029C	2010	1811	25595	208.617
YPR106W	1332	1133	1971	25.6785
YNL039W	1785	1586	4314	40.1503
YDL149W	2994	2795	880	4.64743
YER170W	678	479	592	18.2431
YDR009W	1563	1364	328	3.54954
YBR282W	441	242	1344	81.9778
YGR187C	1185	986	7289	109.12
YLR007W	1011	812	1773	32.2303
YPL269W	1935	1736	1124	9.55716
Q0110	1272	1073	0	0
YER013W	3438	3239	3364	15.3305
YER060W	1587	1388	1835.83	19.5234
YDR407C	3870	3671	5570	22.3967
YHR137W	1542	1343	707	7.77062
YHL034W-A	462	263	6	0.33675
YGL009C	2340	2141	357101	2461.99
YGR058W	1008	809	1384	25.2522
YIR041W	375	176	3	0.251606
YIL008W	300	101.044	1843	269.233
YBR192W	1134	935	1952	30.8163
YHR101C	1008	809	1092	19.9245
YDR279W	1053	854	1934	33.428
YBL009W	2031	1832	3586	28.8933
YER029C	591	392	1587	59.759
YLR243W	819	620	2886	68.7095
YOL048C	1029	830	1298	23.0839
YJL025W	1545	1346	1797	19.7068
YDR427W	1182	983	8864	133.103
YDR246W	660	461	1143	36.598
YLR187W	3081	2882	1192	6.10512
YER182W	735	536	1474	40.5924
YDL024C	1407	1208	181	2.21169
YMR137C	1986	1787	1255	10.3665
YNL163C	3333	3134	8395	39.5398
YMR228W	1026	827	1353	24.1493
YOL148C	1815	1616	2671	24.3975
YJR069C	594	395	3764	140.658
YDR411C	1026	827	2216	39.5527
YBR232C	360	161	2	0.183365
YIL066C	2610	2411	326	1.99587
YNL061W	1857	1658	12656	112.674
YDR309C	1152	953	5567	86.2265
YER095W	1203	1004	2289	33.653
YCR054C	1692	1493	2569	25.399
YDR499W	2244	2045	2051	14.8042
YJL138C	1188	989	61506	917.981
YJL063C	717	518	2500	71.2398
YKR004C	1134	935	1229	19.4023
YMR206W	942	743	14	0.278132
YER092W	378	179	1091	89.9672
YLR410W	3441	3242	7396	33.6741
YMR154C	2184	1985	787	5.8523
YBR101C	873	674	4858	106.392
YDR544C	429	230	13.8328	0.88776
YIL042C	1185	986	729	10.9135
YOL004W	4611	4412	9174	30.6927
YHR112C	1137	938	2195	34.5417
YGL029W	363	164	1736	156.249
YPL261C	309	110.015	5	0.670856
YGR160W	612	413	13	0.464628
YJR060W	1056	857	2466	42.4741
YDR437W	423	224	195	12.8499
YHL022C	1197	998	276	4.08217
YGR017W	894	695	5221	110.887
YGL175C	1038	839	429	7.54758
YIL124W	894	695	3973	84.3813
YLR305C	5703	5504	8385	22.4873
YOR343C	327	128.001	24	2.76763
YGR234W	1200	1001	18887	278.51
YCR004C	744	545	7441	201.533
YKL115C	393	194	120	9.13044
YKL028W	1449	1250	6058	71.5371
YPR173C	1314	1115	8556	113.268
YAL011W	1878	1679	1728	15.1917
YPR137W	1722	1523	9693	93.9443
YJL108C	1152	953	560	8.67376
YHR039C-A	345	146	7589	767.262
YLR238W	1437	1238	1816	21.6525
YNL067W	576	377	17025.7	666.615
YEL016C	1482	1283	2527	29.0731
YEL020C	1683	1484	1540	15.3179
YLR020C	1617	1418	5904	61.4586
YPL060W	1242	1043	692	9.79341
YER087W	1731	1532	1473	14.1924
YIL156W-B	222	34.6815	262	111.51
YOL087C	3351	3152	4293	20.1042
YNL304W	1254	1055	888	12.4243
YHR056C	2652	2453	6117.82	36.8138
YNL092W	1203	1004	210	3.08744
YJR110W	2067	1868	2040	16.12
YKL033W	3117	2918	2557	12.9347
YPL152W	1077	878	1008	16.9464
YLR427W	2013	1814	4352	35.4131
YHR214W	612	413	245.771	8.78403
YLR049C	1287	1088	3123	42.3697
YBR025C	1185	986	47735	714.615
YGL243W	1203	1004	1907	28.0369
YNL208W	600	401	11148	410.36
YER055C	894	695	26053	553.331
YHR065C	1506	1307	7580	85.6063
YJR123W	678	479	182730	5631.01
YDR405W	792	593	1229	30.5921
YNL128W	1305	1106	189	2.52243
YGL163C	2697	2498	2530	14.95
YDR426C	378	179	5	0.412315
YMR139W	1113	914	2469	39.8738
YDR442W	393	194	0	0
YJL128C	2007	1808	4203	34.3141
YDL217C	624	425	1656	57.5153
YJR002W	1782	1583	11243	104.837
YOL085C	342	143	0	0
YPL094C	825	626	9200	216.933
YJL157C	2493	2294	8941	57.5314
YER120W	735	536	9416	259.307
YAL037C-A	93	7.96714	0	0
YGL207W	3108	2909	14883	75.5195
YDR516C	1503	1304	5380	60.9
YLR315W	462	263	166	9.31675
YPL106C	2082	1883	82264	644.869
YFR042W	603	404	959	35.0388
YLR256W	4509	4310	19068	65.3041
YPR191W	1107	908	7428	120.753
YJR029W	5268	5069	85677.2	249.491
YMR241W	945	746	9920	196.284
YNR077C	255	58.2335	0.378952	0.0960558
YOR147W	1869	1670	2748	24.2892
YJL189W	156	13.8921	0	0
YAL059C-A	423	224	2	0.131794
YHR079C-A	276	77.4659	4	0.762188
YBR260C	2001	1802	2576	21.101
YLR396C	2076	1877	2500	19.6602
YOL079W	399	200	3	0.221413
YNR037C	276	77.4659	730	139.099
YPL243W	1800	1601	11252	103.741
YDL109C	1944	1745	915	7.73995
YBR018C	1101	902	137	2.24195
YLR440C	2130	1931	3200	24.4613
YDL248W	1152	953	1311.85	20.3191
YCR043C	384	185	2128	169.79
YBR054W	1035	836	8185	144.519
YPL270W	2322	2123	4795	33.3389
YNL164C	1056	857	1608	27.696
YNL062C	1437	1238	6240	74.4006
YML106W	681	482	14747	451.616
YMR003W	597	398	669	24.8116
YMR298W	453	254	3901	226.702
YGR296W	5580	5381	3623.71	9.94039
YIL029W-A	372	173	0	0
YMR037C	2115	1916	4464	34.3907
YHR012W	849	650	3705	84.137
YKL094W	942	743	6079	120.769
YOR066W	1890	1691	2190	19.1167
YDR497C	1755	1556	61940	587.589
YLR367W	393	194	11881	903.99
YOR129C	2682	2483	1917	11.3961
YOL161C	363	164	0	0
YJL027C	417	218	7	0.473973
YJR147W	1077	878	1947	32.7328
YDR409W	2715	2516	2097	12.3027
YDR041W	612	413	1843	65.87
YMR272C	1155	956	7628	117.778
YJL039C	5052	4853	9094	27.6603
YKL143W	1392	1193	8857	109.587
YDR307W	1989	1790	2987	24.6317
YDL081C	321	122.003	29679	3590.79
YBL100C	315	116.007	1	0.127241
YIL019W	1041	842	4141	72.5948
YIL082W-A	4497	4298	0	0
YDR390C	1911	1712	6341	54.6722
YNL041C	2520	2321	3742	23.798
YDL201W	861	662	5769	128.634
YMR028W	1101	902	1727	28.2617
YNL200C	741	542	1283	34.9413
YKR041W	753	554	180	4.79595
YER073W	1563	1364	36923	399.572
YGR144W	981	782	192	3.62415
YEL006W	1008	809	2356	42.9872
YKL225W	348	149	0	0
YJR007W	915	716	15006	309.36
YBR053C	1077	878	3116	52.386
YNL238W	2445	2246	7482	49.1723
YCR073W-A	948	749	2847	56.1071
YGL109W	324	125.002	5	0.590425
YJL075C	417	218	0	0
YHR211W	3228	3029	1135.84	5.53516
YOR269W	1485	1286	1389	15.9431
YML039W	5268	5069	467.92	1.36258
YLL060C	702	503	369	10.8286
YDR500C	267	68.9638	15890	3401.07
YPL163C	783	584	5765	145.713
YKL118W	312	113.011	0	0
YLL003W	2841	2642	3084	17.2303
YBR103C-A	144	12.2368	0	0
YAL064W-B	381	182	39	3.16305
YMR258C	1662	1463	1867	18.837
YML125C	939	740	10642	212.277
YML069W	1659	1460	9366	94.6921
YOL057W	2136	1937	7233	55.119
YKL145W	1404	1205	19762	242.078
YPL283W-B	483	284	0	0
YFR030W	3108	2909	7171	36.3872
YGR146C	636	437	3010	101.671
YIL150C	1716	1517	983	9.5649
YDL126C	2508	2309	55045	351.889
YDL006W	846	647	1954	44.5792
YOL083C-A	141	11.8758	0	0
YMR025W	888	689	426	9.12647
YGR287C	1770	1571	487.891	4.58415
YOR227W	3741	3542	2816	11.7354
YDL233W	1377	1178	872	10.9266
YCL057C-A	294	95.0839	1123	174.335
YOR362C	867	668	11093	245.123
YNL266W	420	221	2	0.133583
YMR276W	1122	923	9250	147.929
YOR217W	2586	2387	8086	50.0027
YGR061C	4077	3878	19080	72.6244
YBR049C	2433	2234	7334	48.4585
YML124C	1338	1139	12802	165.908
YPL246C	789	590	4119	103.051
YDL178W	1593	1394	5170	54.7444
YOR111W	699	500	957	28.2523
YLR156W	345	146	17.1414	1.73303
YLR152C	1731	1532	2956	28.4812
YLR431C	1362	1163	1103	13.9994
YMR096W	894	695	13155	279.395
YNL240C	1476	1277	2701	31.2209
YKL019W	951	752	3415	67.0325
YGR168C	1131	932	950	15.046
YGR027C	327	128.001	36334	4189.97
YGL250W	726	527	380	10.6435
YJL048C	1191	992	2372	35.2952
Q0105	1158	959	1.70117	0.0261843
YEL031W	3648	3449	22436	96.0206
YDL147W	1338	1139	17400	225.495
YJL129C	3708	3509	5895	24.7978
YJL188C	309	110.015	0	0
YKL191W	1605	1406	8617	90.4655
YDR320C-A	219	33.0557	700	312.582
YIL099W	1650	1451	104	1.05798
YJR135C	720	521	429	12.1544
YBR102C	2262	2063	2931	20.9715
YGR161C-C	1323	1124	0.00981764	0.00012893
YIR013C	366	167	5	0.441943
YDR144C	1791	1592	8335	77.2814
YIL094C	1116	917	16167	260.239
YIL002W-A	210	28.6775	1577	811.714
YMR032W	2010	1811	2897	23.6125
YAL049C	741	542	2525	68.7661
YPL112C	1185	986	3320	49.702
YJL077W-A	87	7.64624	0	0
YMR078C	2226	2027	2957	21.5333
YJL085W	1872	1673	2700	23.8221
YKL209C	3873	3674	26464	106.323
YKL128C	888	689	5067	108.554
YMR010W	1218	1019	3772	54.6399
YBR193C	672	473	1292	40.3194
YCR023C	1836	1637	3742	33.7417
YHL009C	993	794	1460	27.1422
YDL086W	822	623	4095	97.0238
YOR201C	1239	1040	3666	52.0321
YPR109W	885	686	1687	36.2997
YIL038C	2511	2312	7473	47.7111
YDR001C	2256	2057	6507	46.6938
YPL137C	3831	3632	5989	24.34
YML082W	1950	1751	2979	25.1129
YJL004C	612	413	1984	70.9094
YNL269W	396	197	5	0.374642
YPL233W	651	452	982	32.069
YOR218C	420	221	0	0
YOR286W	450	251	2359	138.729
YOR315W	1041	842	5807	101.801
YNL010W	726	527	10590	296.618
YIL087C	474	275	582	31.2394
YJL070C	2667	2468	1127	6.74048
YKR100C	1068	869	3319	56.3767
YLR388W	171	16.5603	167	148.854
YNL079C	600	401	23169	852.855
YHR061C	945	746	762	15.0775
YLR415C	339	140	5	0.527173
YHR104W	984	785	5578	104.887
YLL008W	2259	2060	17177	123.081
YPL111W	1002	803	2972	54.6318
YPR123C	435	236	57	3.56513
YFL067W	528	329	0	0
YBR158W	1650	1451	25087	255.208
YGL146C	936	737	133	2.66377
YER043C	1350	1151	90913	1165.9
YEL077W-A	483	284	0	0
YBR182C	1359	1160	442	5.6244
YDL016C	303	104.031	1	0.141889
YMR054W	2673	2474	6274	37.4332
YPR015C	744	545	112	3.03343
YER026C	831	632	12836	299.795
YDR264C	2295	2096	9986	70.3255
YOL036W	2286	2087	5796	40.9938
YMR231W	3090	2891	2898	14.7966
YDL139C	672	473	490	15.2914
YPR100W	423	224	2080	137.065
YDR095C	411	212	0	0
YOL028C	738	539	1454	39.8188
YKL149C	1218	1019	1500	21.7285
YNR033W	2364	2165	4284	29.2081
YBL093C	663	464	2725	86.6884
YBR072C-A	162	14.8683	0	0
YPR122W	3627	3428	6635	28.5701
YOL009C	816	617	861	20.5982
YEL075W-A	612	413	5.95545	0.212852
YER124C	1722	1523	19293	186.987
YBR209W	318	119.005	1	0.124036
