target_id	length	eff_length	est_counts	tpm
YLR361C-A	297	98.0609	519	91.5788
YOR027W	1770	1571	23505	258.885
YER048W-A	285	86.2066	886	177.835
YML090W	387	188	8	0.736301
YDR210W-B	5313	5114	1929.44	6.52822
YHR164C	4569	4370	2581	10.2195
YGR278W	1734	1535	1387	15.6348
Q0085	780	581	3	0.0893446
YPR150W	522	323	24	1.28568
YKL204W	1899	1700	3248	33.0591
YDR462W	444	245	658	46.4711
YMR273C	2748	2549	2599	17.6425
YJL162C	1752	1553	1639	18.2613
YMR175W-A	195	22.8744	4	3.02576
YLL054C	2532	2333	1414	10.4872
YDL055C	1086	887	66456	1296.38
YPR080W	1377	1178	417709	6135.53
YFL017W-A	234	42.0611	296	121.768
YOL019W	1656	1457	2428	28.8345
YGL127C	384	185	583	54.5281
YLR266C	2106	1907	1932	17.5299
YGR268C	597	398	603	26.2155
YHL033C	771	572	37971.6	1148.64
YGL063C-A	150	13.0193	0	0
YKR076W	1113	914	595	11.264
YJR130C	1920	1721	3722	37.4213
YEL007W	2001	1802	6054.47	58.1359
YMR285C	1548	1349	2989	38.3387
YBR104W	990	791	3844	84.0873
YPL263C	1956	1757	10378	102.203
YER096W	1539	1340	167	2.15643
YOR325W	474	275	3	0.188761
YIL128W	3099	2900	4433	26.4498
YDR311W	1929	1730	3306	33.0659
YKL088W	1716	1517	3729	42.5334
YJL046W	1230	1031	1546	25.9462
YLR228C	2445	2246	2218	17.0874
YER053C-A	114	9.32945	0	0
YKL056C	504	305	42324	2401.1
YPL037C	474	275	21396	1346.24
YDR459C	1125	926	1203	22.4791
YOR357C	489	290	1369	81.6825
YNR004W	441	242	209	14.9436
YNL192W	3396	3197	10544	57.0671
YGL068W	585	386	2491	111.663
YNL339W-B	483	284	0	0
YKL096C-B	150	13.0193	0	0
YDL157C	357	158	1599	175.112
YOR007C	1041	842	26684	548.356
YJL029C	2469	2270	3529	26.8998
YBR105C	1089	890	2539	49.3624
YDL013W	1860	1661	2450	25.5223
YJR052W	1698	1499	2004	23.1323
YGL200C	612	413	10629	445.313
YNL194C	906	707	34	0.832114
YDR260C	513	314	890	49.0438
YPL012W	3687	3488	22621	112.217
YBL047C	4146	3947	9764	42.804
YKR001C	2115	1916	13935	125.845
YNR072W	1695	1496	22.7273	0.262869
YLR157W-E	165	15.3999	4.9817	5.59737
YBR154C	648	449	7183	276.811
YPL156C	855	656	325	8.57241
YKL048C	1923	1724	1934	19.4108
YJL020C	3474	3275	4848	25.6138
YPL105C	2550	2351	8838	65.0466
YLR251W	594	395	320	14.0177
YHR049C-A	297	98.0609	0	0
YGR113W	1032	833	1732	35.9771
YEL018C-A	534	335	2	0.103302
YHL006W-A	354	155	5	0.558164
YGL008C	2757	2558	263090	1779.62
YBR253W	366	167	838	86.8262
YLR212C	1422	1223	2613	36.9689
YCR020C	648	449	205	7.90007
YDR340W	303	104.031	889	147.864
YJR141W	1044	845	1236	25.3096
YHR060W	546	347	1739	86.7149
YDR361C	852	653	5452	144.466
YPL009C	3117	2918	9522.45	56.466
YNL027W	2037	1838	2991	28.1575
YNL065W	1761	1562	7995	88.5647
YNL211C	261	63.4937	117	31.8844
YHL038C	1893	1694	1726	17.6299
YPL070W	1839	1640	2087	22.0192
YOL111C	639	440	1812	71.2572
YDR075W	927	728	2030	48.249
YER009W	378	179	9885	955.536
YMR219W	4977	4778	5010	18.1432
YFL034C-B	864	665	1552	40.3825
YIR011C	960	761	3565	81.0584
YMR297W	1599	1400	26540	328.017
YIL139C	738	539	1038	33.3221
YJR021C	945	746	661	15.3315
YDR254W	1377	1178	813	11.9418
YNL301C	561	362	9829.9	469.855
YPL005W	1821	1622	841	8.97157
YGL105W	1131	932	27689	514.061
YBR255C-A	363	164	428	45.1568
YDL224C	1950	1751	2865	28.3114
YKL188C	2562	2363	671	4.9134
YGR090W	3714	3515	14633	72.033
YKL062W	1893	1694	2415	24.6676
YER044C	447	248	1129	78.7709
YNL315C	957	758	2486	56.7486
YLL049W	540	341	822	41.7101
YKL216W	945	746	43761	1015.01
YJL158C	684	485	16283.9	580.952
YDR162C	711	512	1581	53.43
YCR024C-B	267	68.9638	11513	2888.62
YJL202C	348	149	0	0
YCR059C	777	578	2465	73.7925
YDL183C	963	764	501	11.3467
YKR046C	852	653	1022	27.0808
YCL039W	2238	2039	1348	11.4392
YER140W	1671	1472	1862	21.8875
YPL069C	1008	809	1275	27.27
YOR386W	1698	1499	664	7.66461
YLR365W	333	134.001	1	0.129127
YPL151C	1356	1157	1637	24.4815
YNL042W	1191	992	1148	20.0241
YHR207C	1581	1382	2801	35.0694
YCR064C	411	212	44	3.5912
YDR171W	1128	929	2243	41.777
YPL157W	948	749	2030	46.8962
YLR227W-A	1323	1124	1.66634e-05	2.5652e-07
YDR479C	1665	1466	1324	15.6271
YAL034W-A	870	671	563	14.5181
YBR013C	390	191	417	37.7769
YOR258W	654	455	367	13.9565
YNR057C	714	515	477	16.0263
YJL113W	4647	4448	915.651	3.56196
YIL015W	1764	1565	19351	213.95
YGR161W-C	279	80.3587	118	25.4081
YHR127W	732	533	1512	49.0849
YFL018C	1500	1301	16049	213.449
YNL328C	441	242	119	8.50854
YCL049C	939	740	876	20.4831
YLR072W	2082	1883	2000	18.3782
YHR111W	1323	1124	2517	38.7472
YGL055W	1533	1334	26243	340.393
YBR288C	1452	1253	3581	49.4512
YOL055C	1656	1457	1507	17.8969
YOR347C	1521	1322	796	10.4185
YGL065C	1512	1313	2813	37.0705
YHR013C	717	518	3864	129.072
YOR307C	1362	1163	2917	43.399
YAL042C-A	378	179	3	0.289996
YNL144C	2223	2024	652	5.57392
YIR038C	705	506	1639	56.0469
YLR230W	306	107.022	2	0.323356
YAL046C	357	158	858	93.9623
YPL193W	1146	947	2493	45.5508
YER147C-A	411	212	15	1.22427
YJL045W	1905	1706	96	0.973679
YGR208W	930	731	4066	96.2439
YDR347W	966	767	3127	70.5433
YER190C-B	483	284	0	0
YKR078W	1758	1559	1433	15.9046
YDR201W	498	299	944	54.6291
YPR087W	321	122.003	1	0.141825
YLR027C	1257	1058	22933	375.058
YOR275C	1986	1787	2745	26.5792
YML077W	480	281	1747	107.575
YGL245W	2127	1928	38719	347.489
YHR058C	888	689	1246	31.2912
YPR181C	2307	2108	13468	110.549
YDL025W-A	105	8.69459	0	0
YER190W	5046	4847	311.205	1.11096
YBR106W	567	368	19407	912.502
YHR018C	1392	1193	24829	360.116
YPL197C	414	215	5	0.402397
YBR170C	1743	1544	2990	33.5079
YMR304W	3693	3494	3051	15.1092
YDL211C	1119	920	560	10.5323
YPL078C	735	536	5557	179.39
YDR273W	1098	899	400	7.69881
YOL007C	1026	827	2877	60.1946
YDR399W	666	467	8555	316.976
YLR064W	822	623	3719	103.291
YKL181W	1284	1085	18028	287.502
YML047W-A	366	167	5	0.518056
YGR192C	999	800	611502	13226.1
YGL045W	1629	1430	736	8.90564
YDL078C	1032	833	6881	142.932
YOL041C	1380	1181	11127	163.024
YMR226C	804	605	12849	367.483
YHR200W	807	608	5831	165.944
YDR524C	1449	1250	2825	39.105
YLR111W	333	134.001	25	3.22817
YBR219C	384	185	2.94311	0.27527
YMR122C	375	176	7	0.688191
YGR270W	4140	3941	8222	36.0989
YPR125W	1365	1166	4788	71.0524
YEL046C	1164	965	15763	282.641
YIR015W	435	236	283	20.749
YGR136W	726	527	3676.66	120.716
YMR242C	519	320	54650.7	2955.08
YLR379W	375	176	0	0
YDR204W	1008	809	1777	38.0069
YPL161C	1902	1703	2310	23.4704
YMR145C	1683	1484	8897	103.737
YIR017W-A	600	401	8	0.345199
YLL031C	3054	2855	6691	40.5516
YDR300C	1287	1088	5964	94.8489
YLR229C	576	377	6146	282.081
YLR421C	471	272	3434	218.451
YJR151C	3486	3287	677	3.56379
YMR307C-A	195	22.8744	0	0
YPL096W	1092	893	1565	30.324
YML038C	1329	1130	3332	51.0211
YJL082W	2196	1997	2011	17.4244
YIL006W	1122	923	414	7.76108
YLR392C	1557	1358	1107	14.1049
YGR075C	729	530	426	13.9078
YBR268W	318	119.005	885	128.677
YDR316W	1416	1217	1816	25.8195
YNR070W	4002	3803	133	0.60513
YKR020W	495	296	621	36.3014
YOL164W-A	183	19.3378	0	0
YPR142C	564	365	10	0.474057
YNL145W	117	9.56096	0	0
YHR068W	1164	965	14137	253.486
YEL010W	351	152	1	0.113836
YOL013W-B	291	92.1144	0	0
YGL160W	1713	1514	2999	34.2747
YGR042W	816	617	1092	30.6239
YDR430C	2970	2771	3621	22.6108
YPR160W	2709	2510	2075	14.3043
YER007W	1557	1358	948	12.079
YGR095C	672	473	2572	94.0878
YCR041W	333	134.001	65	8.39325
YFL033C	5313	5114	2837	9.59891
YDL089W	1455	1256	1600	22.0421
YDR522C	1509	1310	4	0.0528338
YEL062W	1848	1649	1374	14.4175
YBR026C	1143	944	4222	77.3873
YLR143W	2058	1859	3616	33.6568
YMR125W	2586	2387	10825	78.4691
YLR126C	756	557	1243	38.6135
YGL086W	2250	2051	4635	39.1028
YNL129W	723	524	2111	69.7076
YGL048C	1218	1019	11642	197.686
YER106W	909	710	33	0.804228
YBR083W	1461	1262	5448	74.6966
YJR012C	624	425	720	29.3135
YGR169C	1215	1016	1204	20.5048
YDR509W	348	149	0	0
Q0010	387	188	0	0
YMR074C	438	239	3025	219.003
YJL127W-A	117	9.56096	0	0
YDR341C	1824	1625	29260	311.562
YDR521W	336	137	0	0
YMR269W	636	437	1872	74.1221
YJR112W-A	330	131.001	500	66.0418
YHR138C	345	146	434	51.4351
YBL039C-A	84	7.49517	0	0
YFL021W	1533	1334	2141	27.7705
YPL144W	447	248	500	34.8852
YML026C	441	242	43501.4	3110.36
YEL053C	2202	2003	3716	32.101
YHL020C	1215	1016	3859	65.721
YGR106C	798	599	14792	427.291
YLR444C	303	104.031	2	0.332652
YJR128W	360	161	0	0
YMR194C-B	222	34.6815	60	29.9348
YLR452C	2097	1898	11201	102.114
YMR005W	1167	968	4491	80.277
YOL099C	492	293	3	0.177165
YLR363C	657	458	889	33.5861
YIL023C	1041	842	1858	38.1819
YGL115W	969	770	4538	101.976
YKL138C	396	197	1194	104.872
YOL109W	342	143	29557	3576.41
YGL002W	651	452	1594	61.0201
YOR312C	519	320	56805.3	3071.58
YLR179C	606	407	12183	517.944
YNL230C	1140	941	886	16.2917
YHL028W	1818	1619	2696	28.8135
YCR015C	954	755	727	16.6614
YPR199C	885	686	1471	37.1032
YMR313C	1929	1730	2769	27.6949
YLR361C	1737	1538	1826	20.5432
YBR077C	489	290	705	42.0644
YOR298W	1440	1241	224	3.1232
YDR380W	1908	1709	386	3.90813
YMR135W-A	534	335	0	0
YGL226C-A	261	63.4937	1091	297.316
YDL177C	513	314	703	38.7391
YOL084W	2976	2777	180	1.12155
YLR069C	2286	2087	4427	36.7038
YDR060W	3078	2879	23971	144.068
YDL096C	327	128.001	0	0
YGR149W	1299	1100	1603	25.2153
YPL213W	717	518	847	28.2929
YPL203W	1143	944	1550	28.4108
YLL041C	801	602	2044	58.75
YGL258W-A	234	42.0611	11	4.52518
YBL026W	288	89.1545	1046	203.007
YBR076C-A	267	68.9638	38	9.53424
YNR021W	1215	1016	12873	219.235
YGR080W	999	800	2569	55.5645
YBL055C	1257	1058	2996	48.9981
YBR195C	1269	1070	2218	35.8675
YCR096C	360	161	270.795	29.103
YIL172C	1770	1571	106.229	1.17001
YPL191C	1083	884	613	11.9986
YMR013C	1560	1361	1686	21.435
YPL148C	522	323	306	16.3924
YFL038C	621	422	10543	432.29
YPL088W	1029	830	632	13.1754
YPL240C	2130	1931	15581.4	139.62
YIL037C	1971	1772	228	2.22636
YGL145W	2106	1907	3310	30.0331
YLR232W	348	149	2	0.232256
YNL004W	1365	1166	6959	103.269
YPR060C	771	572	3611	109.233
YEL018W	840	641	1640	44.27
YEL043W	2871	2672	5728	37.0928
YHR069C	1080	881	4186	82.2142
YLR323C	780	581	1060	31.5684
YGL172W	1419	1220	4925	69.8505
YPL053C	1341	1142	5803	87.9245
YJR070C	978	779	13774	305.947
YPL283C	5580	5381	3153.51	10.1404
YDL143W	1587	1388	18442	229.902
YDR257C	1485	1286	3379	45.4643
YKL162C	1209	1010	390	6.68139
YHL027W	1878	1679	4858	50.0645
YAR068W	486	287	0	0
YMR290C	1518	1319	13949	182.988
YGR296C-A	576	377	2.29389	0.105282
YDL021W	936	737	474	11.1284
YDR452W	2025	1826	8438	79.958
YPL211W	546	347	3589	178.965
YBR074W	2931	2732	6019	38.1212
YAL038W	1503	1304	301891	4005.86
YBL071W-A	249	53.2273	533	173.267
YMR024W	1173	974	2878	51.1276
YOL047C	1071	872	44	0.873091
YDL018C	678	479	1112	40.1692
YLR147C	306	107.022	932	150.684
YIL061C	903	704	907	22.2925
YML012W	636	437	10364	410.364
YHR187W	930	731	2040	48.2877
Q0250	756	557	1	0.0310648
YGR155W	1524	1325	43352	566.131
YLR155C	1089	890	4121	80.1191
YLR136C	858	659	120	3.15079
YKR015C	1707	1508	45	0.516339
YDL060W	2367	2168	12548	100.147
YLR320W	4365	4166	2276	9.45315
YIL069C	408	209	21346.6	1767.28
YHR075C	1203	1004	557	9.59942
YIL085C	1554	1355	4765	60.8481
YGL195W	8019	7820	20827	46.0833
YDR062W	1686	1487	13331	155.123
YOL119C	1506	1307	4360	57.7211
YJR105W	1023	824	29935	628.602
YNL289W	840	641	1683	45.4307
YER161C	1002	803	2925	63.028
YNR036C	462	263	2534	166.715
YAL067C	1782	1583	95	1.0384
YMR247C	4689	4490	5513	21.2454
YOR316C-A	210	28.6775	14	8.44715
YJL096W	486	287	1348	81.2702
YMR111C	1389	1190	1134	16.4888
YBR136W	7107	6908	2384	5.97142
YKL059C	1326	1127	1675	25.7166
YGR018C	330	131.001	8	1.05667
YMR090W	684	485	827	29.5044
YNR061C	660	461	2532	95.0356
YGR119C	1626	1427	7576	91.8627
YGR235C	702	503	2183	75.0947
YER121W	345	146	46	5.45165
YJL204C	2523	2324	2351	17.5041
YER180C-A	258	60.8345	85	24.1764
YMR294W-A	360	161	1	0.107473
YGR209C	315	116.007	6185	922.525
YMR306C-A	390	191	14	1.26829
YNL154C	1641	1442	9974	119.682
YDL012C	324	125.002	1068	147.835
YBL064C	786	587	2689	79.264
YDL181W	258	60.8345	284	80.7777
YOR392W	444	245	11	0.776873
YMR133W	1287	1088	7	0.111325
YKL029C	2010	1811	22839	218.214
YPR106W	1332	1133	1681	25.6721
YNL039W	1785	1586	3783	41.2721
YDL149W	2994	2795	788	4.87829
YER170W	678	479	517	18.6758
YDR009W	1563	1364	276	3.50121
YBR282W	441	242	1083	77.4349
YGR187C	1185	986	6777	118.928
YLR007W	1011	812	1603	34.1587
YPL269W	1935	1736	1036	10.326
Q0110	1272	1073	0	0
YER013W	3438	3239	3158	16.8704
YER060W	1587	1388	1577.84	19.6697
YDR407C	3870	3671	5357	25.25
YHR137W	1542	1343	608	7.83341
YHL034W-A	462	263	3	0.197374
YGL009C	2340	2141	310440	2508.91
YGR058W	1008	809	1183	25.3023
YIR041W	375	176	0	0
YIL008W	300	101.044	1748	299.333
YBR192W	1134	935	1695	31.3676
YHR101C	1008	809	944	20.1905
YDR279W	1053	854	1797	36.4094
YBL009W	2031	1832	3441	32.4999
YER029C	591	392	1481	65.3721
YLR243W	819	620	2668	74.4591
YOL048C	1029	830	1085	22.6191
YJL025W	1545	1346	1835	23.5893
YDR427W	1182	983	7694	135.432
YDR246W	660	461	1019	38.2469
YLR187W	3081	2882	1166	7.00048
YER182W	735	536	1166	37.6407
YDL024C	1407	1208	152	2.17721
YMR137C	1986	1787	1099	10.6413
YNL163C	3333	3134	7364	40.6573
YMR228W	1026	827	1175	24.5842
YOL148C	1815	1616	2490	26.6613
YJR069C	594	395	3260	142.805
YDR411C	1026	827	1897	39.6904
YBR232C	360	161	1	0.107473
YIL066C	2610	2411	276	1.98078
YNL061W	1857	1658	12222	127.55
YDR309C	1152	953	5667	102.892
YER095W	1203	1004	1931	33.2791
YCR054C	1692	1493	2273	26.3429
YDR499W	2244	2045	1968	16.6516
YJL138C	1188	989	53168.6	930.212
YJL063C	717	518	2066	69.0119
YKR004C	1134	935	1007	18.6355
YMR206W	942	743	15	0.349322
YER092W	378	179	939	90.7687
YLR410W	3441	3242	6749	36.0205
YMR154C	2184	1985	647	5.63984
YBR101C	873	674	4046	103.87
YDR544C	429	230	14.2622	1.07295
YIL042C	1185	986	643	11.2839
YOL004W	4611	4412	8364	32.8021
YHR112C	1137	938	1720	31.7285
YGL029W	363	164	1624	171.343
YPL261C	309	110.015	1	0.157279
YGR160W	612	413	8	0.335169
YJR060W	1056	857	2216	44.7417
YDR437W	423	224	148	11.4324
YHL022C	1197	998	178	3.08612
YGR017W	894	695	4444	110.64
YGL175C	1038	839	393	8.10502
YIL124W	894	695	3080	76.6813
YLR305C	5703	5504	7694	24.1878
YOR343C	327	128.001	40	5.40715
YGR234W	1200	1001	16026	277.022
YCR004C	744	545	6056	192.271
YKL115C	393	194	109	9.72183
YKL028W	1449	1250	5507	76.2304
YPR173C	1314	1115	7220	112.043
YAL011W	1878	1679	1743	17.9626
YPR137W	1722	1523	9358	106.318
YJL108C	1152	953	483	8.76956
YHR039C-A	345	146	6140	727.677
YLR238W	1437	1238	1601	22.3766
YNL067W	576	377	13732.5	630.279
YEL016C	1482	1283	2149	28.9823
YEL020C	1683	1484	1244	14.5047
YLR020C	1617	1418	5284	64.4778
YPL060W	1242	1043	580	9.62204
YER087W	1731	1532	1181	13.3387
YIL156W-B	222	34.6815	230	114.75
YOL087C	3351	3152	3591	19.713
YNL304W	1254	1055	737	12.0876
YHR056C	2652	2453	5983.34	42.2056
YNL092W	1203	1004	181	3.11938
YJR110W	2067	1868	1779	16.4787
YKL033W	3117	2918	2287	13.5614
YPL152W	1077	878	836	16.4754
YLR427W	2013	1814	3973	37.897
YHR214W	612	413	239	10.0132
YLR049C	1287	1088	2274	36.1647
YBR025C	1185	986	38867	682.068
YGL243W	1203	1004	1611	27.7642
YNL208W	600	401	8851	381.919
YER055C	894	695	24048	598.711
YHR065C	1506	1307	7126	94.3395
YJR123W	678	479	154751	5590.12
YDR405W	792	593	1090	31.805
YNL128W	1305	1106	149	2.33107
YGL163C	2697	2498	2209	15.3012
YDR426C	378	179	5	0.483326
YMR139W	1113	914	2051	38.8278
YDR442W	393	194	1	0.0891911
YJL128C	2007	1808	3968	37.9749
YDL217C	624	425	1430	58.2198
YJR002W	1782	1583	10674	116.673
YOL085C	342	143	0	0
YPL094C	825	626	8361	231.104
YJL157C	2493	2294	8626	65.0638
YER120W	735	536	8421	271.846
YAL037C-A	93	7.96714	0	0
YGL207W	3108	2909	14909	88.6805
YDR516C	1503	1304	4018	53.3158
YLR315W	462	263	172	11.3161
YPL106C	2082	1883	74982	689.017
YFR042W	603	404	916	39.2317
YLR256W	4509	4310	16401	65.844
YPR191W	1107	908	6668	127.067
YJR029W	5268	5069	74880.9	255.607
YMR241W	945	746	8535	197.965
YNR077C	255	58.2335	0.378952	0.112599
YOR147W	1869	1670	2633	27.2808
YJL189W	156	13.8921	0	0
YAL059C-A	423	224	0	0
YHR079C-A	276	77.4659	1	0.223364
YBR260C	2001	1802	2427	23.3044
YLR396C	2076	1877	2251	20.7508
YOL079W	399	200	1	0.0865154
YNR037C	276	77.4659	590	131.785
YPL243W	1800	1601	10172	109.936
YDL109C	1944	1745	783	7.76407
YBR018C	1101	902	82	1.57301
YLR440C	2130	1931	2928	26.2369
YDL248W	1152	953	1154.93	20.9693
YCR043C	384	185	1967	183.974
YBR054W	1035	836	4109	85.0459
YPL270W	2322	2123	4510	36.7578
YNL164C	1056	857	1703	34.3841
YNL062C	1437	1238	5907	82.56
YML106W	681	482	12211	438.357
YMR003W	597	398	605	26.3024
YMR298W	453	254	3241	220.785
YGR296W	5580	5381	3153.51	10.1404
YIL029W-A	372	173	0	0
YMR037C	2115	1916	4053	36.602
YHR012W	849	650	3152	83.9066
YKL094W	942	743	4969	115.719
YOR066W	1890	1691	1978	20.2398
YDR497C	1755	1556	50292	559.259
YLR367W	393	194	10523	938.558
YOR129C	2682	2483	1727	12.0348
YOL161C	363	164	0	0
YJL027C	417	218	3	0.238116
YJR147W	1077	878	1751	34.5076
YDR409W	2715	2516	1939	13.3349
YDR041W	612	413	1521	63.7239
YMR272C	1155	956	6429	116.361
YJL039C	5052	4853	8515	30.3597
YKL143W	1392	1193	8431	122.282
YDR307W	1989	1790	2488	24.0503
YDL081C	321	122.003	26310	3731.41
YBL100C	315	116.007	2	0.29831
YIL019W	1041	842	3903	80.2066
YIL082W-A	4497	4298	0	0
YDR390C	1911	1712	5621	56.8111
YNL041C	2520	2321	3637	27.1139
YDL201W	861	662	5100	133.302
YMR028W	1101	902	1550	29.7337
YNL200C	741	542	910	29.0513
YKR041W	753	554	156	4.87235
YER073W	1563	1364	34044	431.867
YGR144W	981	782	147	3.25262
YEL006W	1008	809	2141	45.7922
YKL225W	348	149	0	0
YJR007W	915	716	14701	355.269
YBR053C	1077	878	2419	47.6721
YNL238W	2445	2246	6756	52.0479
YCR073W-A	948	749	2198	50.7773
YGL109W	324	125.002	3	0.415267
YJL075C	417	218	0	0
YHR211W	3228	3029	988.368	5.64602
YOR269W	1485	1286	1178	15.8499
YML039W	5268	5069	972.152	3.31845
YLL060C	702	503	343	11.7991
YDR500C	267	68.9638	13389	3359.31
YPL163C	783	584	5275	156.291
YKL118W	312	113.011	2	0.306221
YLL003W	2841	2642	2921	19.1303
YBR103C-A	144	12.2368	0	0
YAL064W-B	381	182	38	3.61273
YMR258C	1662	1463	1677	19.8341
YML125C	939	740	9022	210.957
YML069W	1659	1460	8098	95.9728
YOL057W	2136	1937	6253	55.8576
YKL145W	1404	1205	17118	245.804
YPL283W-B	483	284	0	0
YFR030W	3108	2909	7673	45.6399
YGR146C	636	437	2413	95.5431
YIL150C	1716	1517	975	11.121
YDL126C	2508	2309	45909	344.031
YDL006W	846	647	1646	44.0199
YOL083C-A	141	11.8758	0	0
YMR025W	888	689	409	10.2713
YGR287C	1770	1571	374.265	4.12217
YOR227W	3741	3542	2600	12.7013
YDL233W	1377	1178	816	11.9858
YCL057C-A	294	95.0839	1077	195.989
YOR362C	867	668	9435	244.393
YNL266W	420	221	3	0.234883
YMR276W	1122	923	7482	140.262
YOR217W	2586	2387	7284	52.8008
YGR061C	4077	3878	17848	79.6352
YBR049C	2433	2234	6731	52.1339
YML124C	1338	1139	10989	166.939
YPL246C	789	590	3709	108.775
YDL178W	1593	1394	4491	55.7447
YOR111W	699	500	833	28.8269
YLR156W	345	146	25.3394	3.00308
YLR152C	1731	1532	2144	24.2153
YLR431C	1362	1163	998	14.8482
YMR096W	894	695	13253	329.954
YNL240C	1476	1277	2527	34.2403
YKL019W	951	752	2932	67.4636
YGR168C	1131	932	895	16.6162
YGR027C	327	128.001	31757	4292.87
YGL250W	726	527	324	10.6379
YJL048C	1191	992	1848	32.234
Q0105	1158	959	1.7365	0.0313313
YEL031W	3648	3449	20258	101.631
YDL147W	1338	1139	15014	228.085
YJL129C	3708	3509	5613	27.678
YJL188C	309	110.015	0	0
YKL191W	1605	1406	7798	95.9669
YDR320C-A	219	33.0557	535	280.047
YIL099W	1650	1451	89	1.06132
YJR135C	720	521	392	13.0188
YBR102C	2262	2063	2819	23.6439
YGR161C-C	1323	1124	2.87324	0.0442312
YIR013C	366	167	8	0.82889
YDR144C	1791	1592	7405	80.4832
YIL094C	1116	917	13418	253.187
YIL002W-A	210	28.6775	1464	883.331
YMR032W	2010	1811	2453	23.437
YAL049C	741	542	1967	62.7955
YPL112C	1185	986	2876	50.4702
YJL077W-A	87	7.64624	0	0
YMR078C	2226	2027	2804	23.9358
YJL085W	1872	1673	2528	26.146
YKL209C	3873	3674	24129	113.638
YKL128C	888	689	4341	109.017
YMR010W	1218	1019	3661	62.1654
YBR193C	672	473	1049	38.3741
YCR023C	1836	1637	3230	34.1411
YHL009C	993	794	1248	27.1968
YDL086W	822	623	3745	104.013
YOR201C	1239	1040	3759	62.5406
YPR109W	885	686	1363	34.3791
YIL038C	2511	2312	7107	53.189
YDR001C	2256	2057	5272	44.347
YPL137C	3831	3632	6078	28.956
YML082W	1950	1751	2775	27.4221
YJL004C	612	413	1776	74.4074
YNL269W	396	197	2	0.175666
YPL233W	651	452	816	31.2374
YOR218C	420	221	0	0
YOR286W	450	251	1948	134.288
YOR315W	1041	842	5179	106.428
YNL010W	726	527	8656	284.204
YIL087C	474	275	469	29.5096
YJL070C	2667	2468	958	6.71651
YKR100C	1068	869	2918	58.1017
YLR388W	171	16.5603	131	136.876
YNL079C	600	401	19245	830.418
YHR061C	945	746	922	21.3853
YLR415C	339	140	4	0.494373
YHR104W	984	785	4298	94.7371
YLL008W	2259	2060	16261	136.585
YPL111W	1002	803	2576	55.5078
YPR123C	435	236	46	3.37263
YFL067W	528	329	1.53053	0.0804948
YBR158W	1650	1451	20860	248.754
YGL146C	936	737	123	2.88776
YER043C	1350	1151	80766	1214.16
YEL077W-A	483	284	0	0
YBR182C	1359	1160	366	5.45942
YDL016C	303	104.031	2	0.332652
YMR054W	2673	2474	5582	39.0403
YPR015C	744	545	84	2.6669
YER026C	831	632	10432	285.61
YDR264C	2295	2096	8400	69.3444
YOL036W	2286	2087	5352	44.3728
YMR231W	3090	2891	2672	15.9923
YDL139C	672	473	452	16.5349
YPR100W	423	224	1773	136.957
YDR095C	411	212	0	0
YOL028C	738	539	1332	42.7601
YKL149C	1218	1019	1366	23.1953
YNR033W	2364	2165	3715	29.691
YBL093C	663	464	2728	101.73
YBR072C-A	162	14.8683	1	1.16375
YPR122W	3627	3428	6034	30.4571
YOL009C	816	617	744	20.8647
YEL075W-A	612	413	23.1945	0.97176
YER124C	1722	1523	16014	181.938
YBR209W	318	119.005	0	0
YGR253C	783	584	8535	252.88
YHR214C-D	294	95.0839	0.5	0.0909885
YOL158C	1821	1622	2990	31.8966
YDR055W	1335	1136	10013	152.514
YMR190C	4344	4145	2616	10.9204
YDL110C	453	254	951	64.7844
YNL187W	1074	875	695	13.7436
YNL274C	1053	854	1574	31.8912
YOR049C	1065	866	79	1.57846
YGR051C	324	125.002	1	0.138422
YMR027W	1413	1214	6339	90.3494
YGR135W	777	578	9551	285.92
YIL044C	897	698	3130	77.5912
YJR032W	1182	983	3516	61.8897
YPL257W-B	5268	5069	9657.76	32.9668
YJL211C	444	245	2	0.14125
YDR419W	1899	1700	1998	20.3362
YBR011C	864	665	41079	1068.86
YBR110W	1350	1151	4013	60.3278
YEL028W	462	263	109	7.17124
YGR089W	2811	2612	5026	33.2945
YOR009W	1464	1265	540	7.38629
YLR247C	4671	4472	4402	17.0322
YEL067C	588	389	132	5.87148
YDR266C	1920	1721	5760	57.9115
YPR036W-A	204	26.1481	2732	1807.86
YDR512C	564	365	1590	75.3751
YPL208W	1752	1553	2756	30.7066
YLR450W	3138	2939	4963	29.2192
YML051W	1308	1109	3435	53.5943
YOR319W	642	443	1046	40.8556
YCL014W	4911	4712	3016	11.0751
YGL117W	798	599	3762	108.671
YFL010W-A	285	86.2066	1	0.200716
YLR371W	4071	3872	4451	19.8905
YDL051W	828	629	11808	324.825
YAL056C-A	351	152	1	0.113836
YLL040C	9435	9236	7458	13.9721
YKR070W	1059	860	2662	53.5591
YHR081W	555	356	2907	141.292
YJL072C	642	443	1266	49.4485
YDR090C	933	734	1549	36.5156
YOR061W	1020	821	5898	124.304
YOR318C	306	107.022	45	7.2755
YDR038C	3276	3077	3785.06	21.2848
YPL256C	1638	1439	5711	68.6712
YDR040C	3276	3077	5138.06	28.8932
YNL024C	741	542	560	17.8777
YOR070C	1914	1715	1624	16.385
YJL217W	597	398	1883	81.8636
YLL066W-B	171	16.5603	0	0
